type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31,product_media_gallery_image_url_32,product_media_gallery_image_url_33,product_media_gallery_image_url_34,product_media_gallery_image_url_35,product_media_gallery_image_url_36,product_media_gallery_image_url_37,product_media_gallery_image_url_38,product_media_gallery_image_url_39,product_media_gallery_image_url_40,product_media_gallery_image_url_41,product_media_gallery_image_url_42
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4/6 years (4/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 years (6/8 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 years (8/10 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 years (10/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 years (12/14 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55494_55489,Black,,,,,4/6 years (4/6 ans),,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55494_55490,Black,,,,,6/8 years (6/8 ans),,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55494_55491,Black,,,,,8/10 years (8/10 ans),,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55494_55492,Black,,,,,10/12 years (10/12 ans),,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55494_55493,Black,,,,,12/14 years (12/14 ans),,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_69684_55489,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_69684_55490,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_69684_55491,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_69684_55492,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_69684_55493,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55495_55489,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55495_55490,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55495_55491,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55495_55492,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1761,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA199_55495_55493,Sporty Navy,,,,,,,,,,,,,,,,,,,
product,1762,86.16,Teamsports parka,Buitenkant: 100% polyester 200 g/m² met PVC-coating (waterafstotende). Binnenvoering 100% polyester 350 g/m². Voering 100% polyester 60 g/m². 2 ritszakken aan de zijkant. 1 binnenzak. Kraag en mouwuiteinden in ribboord.  Reflecterende bies op schouders en aan de zijkant. Gevoerde capuchon. 1 rits aan de linkerkant en 1 drukkersrits.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199940&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199940&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199942&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199939&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199824&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199826&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375149&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375151&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54265,Black,,,,,XS,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54266,Black,,,,,S,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54267,Black,,,,,M,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54268,Black,,,,,L,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54269,Black,,,,,XL,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54270,Black,,,,,XXL,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54271,Black,,,,,3XL,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_54273_54272,Black,,,,,4XL,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54265,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54266,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54267,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54268,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54269,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54270,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54271,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_60772_54272,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54265,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54266,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54267,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54268,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54269,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54270,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54271,Sporty Red,,,,,,,,,,,,,,,,,,,
product_variation,1762,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA223_69685_54272,Sporty Red,,,,,,,,,,,,,,,,,,,
product,1763,25.8,Dunne sportjas,"100% ripstop polyamide. Heel lichte stof. Raglanmouwen. Fluorescerende elastische bies aan hals, mouwuiteinden en onderkant. Ritssluiting vooraan met reflecterende strook. 1 ritszak aan de zijkant om de jas in op te vouwen (systeem K-way®, met ophanghaak).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=249495&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249495&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249502&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249494&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249500&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249497&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249505&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249496&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249503&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249504&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249501&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249499&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375148&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375147&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Transparent White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54599,Transparent White,,,,,XS,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54600,Transparent White,,,,,S,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54601,Transparent White,,,,,M,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54602,Transparent White,,,,,L,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54603,Transparent White,,,,,XL,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54604,Transparent White,,,,,XXL,,,,,,,,,,,,,,
product_variation,1763,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA232_54606_54605,Transparent White,,,,,3XL,,,,,,,,,,,,,,
product,1764,60.9,Sportjas in twee stoffen,"Buitenkant: body 100% ripstop polyamide, mouwen en rug 90% polyester / 10% elasthan (Marl grey/ Sporty navy: 100% polyester). Binnenvoering 100% polyester. Comfortabele stof met waterafstotende behandeling. 2 ritszakken aan de voorkant. Contrasterende ritssluiting. Elastische bies aan hals, mouwuiteinden en onderkant.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=199816&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199816&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199821&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199819&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199811&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199813&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375145&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375146&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Royal Blue / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Marl Grey / Sporty Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,sporty grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54274,Black,,,,,XS,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54275,Black,,,,,S,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54276,Black,,,,,M,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54277,Black,,,,,L,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54278,Black,,,,,XL,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54279,Black,,,,,XXL,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54281_54280,Black,,,,,3XL,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54274,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54275,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54276,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54277,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54278,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54279,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_54282_54280,Dark Royal Blue / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54274,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54275,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54276,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54277,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54278,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54279,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_69686_54280,Lime / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70000,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70002,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70004,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70006,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70008,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70010,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233A_69999_70012,Marl Grey / Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54274,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54275,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54276,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54277,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54278,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54279,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55496_54280,sporty grey / Black,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55497_54274,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55497_54275,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55497_54276,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55497_54277,Sporty Navy,,,,,,,,,,,,,,,,,,,
product_variation,1764,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA233_55497_54278,Sporty Navy,,,,,,,,,,,,,,,,,,,
