type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6
product_variation,2159,48.18,,,,,,,,,,R230M_50507_50506,Black / Grey,,,,,S,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50507_50508,Black / Grey,,,,,M,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50507_50509,Black / Grey,,,,,L,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50507_50510,Black / Grey,,,,,XL,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50507_50511,Black / Grey,,,,,XXL,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50507_50512,Black / Grey,,,,,3XL,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50513_50506,Navy / Royal,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50513_50508,Navy / Royal,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50513_50509,Navy / Royal,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50513_50510,Navy / Royal,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50513_50511,Navy / Royal,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50513_50512,Navy / Royal,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50514_50506,Red / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50514_50508,Red / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50514_50509,Red / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50514_50510,Red / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50514_50511,Red / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50514_50512,Red / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50515_50506,Vivid Green / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50515_50508,Vivid Green / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50515_50509,Vivid Green / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50515_50510,Vivid Green / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50515_50511,Vivid Green / Black,,,,,,,,
product_variation,2159,48.18,,,,,,,,,,R230M_50515_50512,Vivid Green / Black,,,,,,,,
product,2160,28.18,Core Ladies Printable Soft Shell,"Tweelaagse functionele stof. Buitenkant: 100% polyester. Binnenkant: 100% polyester microfleece.  Beschermt tegen lichte regen, ademend en is winddicht. Decoratieve overstiksels. Volledige ritssluiting. Zijzakken met YKK ritssluiting. Kinbeschermer. Getailleerde snit. Elastische mouwuiteinden. Neutraal label. Wassen op 60 °C.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71067&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71068&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2160,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Charcoal / Black,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Navy / Navy,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Navy / Royal,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Purple / Black,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Vivid Green / Black,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,
product_option,2160,,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50557_50556,Black / Black,,,,,XS,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50557_50558,Black / Black,,,,,S,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50557_50559,Black / Black,,,,,M,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50557_50560,Black / Black,,,,,L,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50557_50561,Black / Black,,,,,XL,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50557_50562,Black / Black,,,,,XXL,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50563_50556,Black / Orange,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50563_50558,Black / Orange,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50563_50559,Black / Orange,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50563_50560,Black / Orange,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50563_50561,Black / Orange,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50563_50562,Black / Orange,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52470_50556,Charcoal / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52470_50558,Charcoal / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52470_50559,Charcoal / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52470_50560,Charcoal / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52470_50561,Charcoal / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52470_50562,Charcoal / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50564_50556,Navy / Navy,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50564_50558,Navy / Navy,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50564_50559,Navy / Navy,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50564_50560,Navy / Navy,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50564_50561,Navy / Navy,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50564_50562,Navy / Navy,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50565_50556,Navy / Royal,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50565_50558,Navy / Royal,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50565_50559,Navy / Royal,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50565_50560,Navy / Royal,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50565_50561,Navy / Royal,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50565_50562,Navy / Royal,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50566_50556,Purple / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50566_50558,Purple / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50566_50559,Purple / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50566_50560,Purple / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50566_50561,Purple / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50566_50562,Purple / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50567_50556,Red / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50567_50558,Red / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50567_50559,Red / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50567_50560,Red / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50567_50561,Red / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50567_50562,Red / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50568_50556,Vivid Green / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50568_50558,Vivid Green / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50568_50559,Vivid Green / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50568_50560,Vivid Green / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50568_50561,Vivid Green / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50568_50562,Vivid Green / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52471_50556,White / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52471_50558,White / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52471_50559,White / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52471_50560,White / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52471_50561,White / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_52471_50562,White / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50569_50556,Yellow / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50569_50558,Yellow / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50569_50559,Yellow / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50569_50560,Yellow / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50569_50561,Yellow / Black,,,,,,,,
product_variation,2160,28.18,,,,,,,,,,R231F_50569_50562,Yellow / Black,,,,,,,,
product,2161,28.18,Core Printable Soft Shell,"Tweelaagse functionele stof. Buitenkant: 100% polyester. Binnenkant: 100% polyester microfleece. Beschermt tegen lichte regen, ademend en is winddicht. Decoratieve overstiksels. Volledige ritssluiting. Zijzakken met YKK ritssluiting. Kinbeschermer. Elastische mouwuiteinden. Neutraal label. Wassen op 60 °C.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392311&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392311&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2161,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Charcoal / Black,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Navy / Navy,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Navy / Royal,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Purple / Black,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Vivid Green / Black,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,
product_option,2161,,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_50542,Black / Black,,,,,S,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_50544,Black / Black,,,,,M,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_50545,Black / Black,,,,,L,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_50546,Black / Black,,,,,XL,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_50547,Black / Black,,,,,XXL,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_50548,Black / Black,,,,,3XL,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50543_58007,Black / Black,,,,,4XL,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_50542,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_50544,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_50545,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_50546,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_50547,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_50548,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50549_58007,Black / Orange,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_50542,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_50544,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_50545,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_50546,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_50547,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_50548,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52472_58007,Charcoal / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_50542,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_50544,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_50545,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_50546,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_50547,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_50548,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50550_58007,Navy / Navy,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_50542,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_50544,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_50545,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_50546,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_50547,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_50548,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50551_58007,Navy / Royal,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_50542,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_50544,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_50545,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_50546,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_50547,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_50548,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50552_58007,Purple / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_50542,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_50544,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_50545,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_50546,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_50547,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_50548,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50553_58007,Red / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_50542,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_50544,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_50545,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_50546,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_50547,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_50548,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50554_58007,Vivid Green / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_50542,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_50544,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_50545,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_50546,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_50547,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_50548,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_52473_58007,White / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_50542,Yellow / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_50544,Yellow / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_50545,Yellow / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_50546,Yellow / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_50547,Yellow / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_50548,Yellow / Black,,,,,,,,
product_variation,2161,28.18,,,,,,,,,,R231M_50555_58007,Yellow / Black,,,,,,,,
product,2162,24.26,Core Ladies Printable Softshell Bodywarmer,"Tweelaagse functionele stof. Buitenkant: 100% polyester. Binnenkant: 100% polyester microfleece. Beschermt tegen lichte regen, ademend en is winddicht. Decoratieve overstiksels. Volledige ritssluiting YKK. Zijzakken met ritssluiting. Kinbeschermer. Getailleerde snit. Neutraal label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71079&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71075&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392313&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392312&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2162,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Charcoal / Black,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Navy / Royal,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Navy/Navy,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Purple / Black,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Vivid Green / Black,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,
product_option,2162,,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50530_50529,Black / Black,,,,,XS,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50530_50531,Black / Black,,,,,S,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50530_50532,Black / Black,,,,,M,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50530_50533,Black / Black,,,,,L,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50530_50534,Black / Black,,,,,XL,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50530_50535,Black / Black,,,,,XXL,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50536_50529,Black / Orange,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50536_50531,Black / Orange,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50536_50532,Black / Orange,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50536_50533,Black / Orange,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50536_50534,Black / Orange,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50536_50535,Black / Orange,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_65061_50529,Charcoal / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_65061_50531,Charcoal / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_65061_50532,Charcoal / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_65061_50533,Charcoal / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_65061_50534,Charcoal / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_65061_50535,Charcoal / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50537_50529,Navy / Royal,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50537_50531,Navy / Royal,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50537_50532,Navy / Royal,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50537_50533,Navy / Royal,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50537_50534,Navy / Royal,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50537_50535,Navy / Royal,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_77560_50529,Navy/Navy,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_77560_50531,Navy/Navy,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_77560_50532,Navy/Navy,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_77560_50533,Navy/Navy,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_77560_50534,Navy/Navy,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_77560_50535,Navy/Navy,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50538_50529,Purple / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50538_50531,Purple / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50538_50532,Purple / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50538_50533,Purple / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50538_50534,Purple / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50538_50535,Purple / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50539_50529,Red / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50539_50531,Red / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50539_50532,Red / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50539_50533,Red / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50539_50534,Red / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50539_50535,Red / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50540_50529,Vivid Green / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50540_50531,Vivid Green / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50540_50532,Vivid Green / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50540_50533,Vivid Green / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50540_50534,Vivid Green / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50540_50535,Vivid Green / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_58008_50529,White / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_58008_50531,White / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_58008_50532,White / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_58008_50533,White / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_58008_50534,White / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_58008_50535,White / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50541_50529,Yellow / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50541_50531,Yellow / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50541_50532,Yellow / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50541_50533,Yellow / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50541_50534,Yellow / Black,,,,,,,,
product_variation,2162,24.26,,,,,,,,,,R232F_50541_50535,Yellow / Black,,,,,,,,
