type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_variation_option_Size,product_media_gallery_image_url_30,product_media_gallery_image_url_31
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_option,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75852_75846,Black,,,,,,,S,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75852_75847,Black,,,,,,,M,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75852_75848,Black,,,,,,,L,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75852_75849,Black,,,,,,,XL,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75852_75850,Black,,,,,,,XXL,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75852_75851,Black,,,,,,,3XL,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75853_75846,Deep Navy,,,,,,,,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75853_75847,Deep Navy,,,,,,,,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75853_75848,Deep Navy,,,,,,,,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75853_75849,Deep Navy,,,,,,,,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75853_75850,Deep Navy,,,,,,,,,
product_variation,1963,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK404_75853_75851,Deep Navy,,,,,,,,,
product,1964,215.8,Waterdichte herenparka,"100% ottomanpolyester. Voering van 100% tafpolyester met Thinsulate-vulling. Thermogelaste naden. Dit waterdichte en temperatuur regulerende kledingstuk houdt de warmte goed vast. Ademend 5000 g/m²/24 u en waterdicht 8000 mm. Ritssluiting met zwarte metalen trekker en klep met drukknopen, verborgen trekker. Verstelbare capuchon met 3 panelen en voering, met aanrijgkoordjes en metalen stopper. Twee dubbele zakken aan de voorkant: één met klep en drukknoop en één zijzak met dubbele opening. 3 binnenzakken, waarvan één rechts op de borst met drukknoop. Ruimtesplit onderaan de rug. Drukkersrits aan de binnenkant onderaan en op de hartkant. Personaliseerbare patch bovenaan de rug aan de binnenkant. Lus aan de binnenkant van de kraag om het kledingstuk op te hangen. Geen merklabel, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban Premium,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=357136&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302725&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302717&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302716&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302724&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279315&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279314&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279317&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279313&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279312&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372997&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372999&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_variation,1964,215.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK604_75962_75956,Black,,,,,,,S,,
product_variation,1964,215.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK604_75962_75957,Black,,,,,,,M,,
product_variation,1964,215.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK604_75962_75958,Black,,,,,,,L,,
product_variation,1964,215.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK604_75962_75959,Black,,,,,,,XL,,
product_variation,1964,215.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK604_75962_75960,Black,,,,,,,XXL,,
product_variation,1964,215.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK604_75962_75961,Black,,,,,,,3XL,,
product,1965,9.1,Herensokken in fil d'Écosse katoenjersey,99% gemerceriseerd katoen / 1% elasthan. Fil d'Écosse. Sokken gemaakt in Italië. Gauge 18. Verstevigde hiel en tenen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban Premium,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,39/41 EU,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,41/43 EU,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,43/45 EU,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76004_76001,Beige,,,,,,,39/41 EU,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76004_76002,Beige,,,,,,,41/43 EU,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76004_76003,Beige,,,,,,,43/45 EU,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76005_76001,Black,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76005_76002,Black,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76005_76003,Black,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76006_76001,Chocolate,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76006_76002,Chocolate,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76006_76003,Chocolate,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76007_76001,Dark Grey,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76007_76002,Dark Grey,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76007_76003,Dark Grey,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76008_76001,Navy,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76008_76002,Navy,,,,,,,,,
product_variation,1965,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK800_76008_76003,Navy,,,,,,,,,
product,1966,9.1,Herensokken 4x2 ribboord katoen fil d'Écosse,99% gemerceriseerd katoen / 1% elasthan. Fil d'Écosse. Geribde afwerking. Sokken gemaakt in Italië. Gauge 18. Verstevigde hiel en tenen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356058&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban Premium,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356058&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422510&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422509&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,39/41 EU,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,41/43 EU,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,43/45 EU,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76012_76009,Beige,,,,,,,39/41 EU,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76012_76010,Beige,,,,,,,41/43 EU,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76012_76011,Beige,,,,,,,43/45 EU,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76013_76009,Black,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76013_76010,Black,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76013_76011,Black,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76014_76009,Chocolate,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76014_76010,Chocolate,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76014_76011,Chocolate,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76015_76009,Dark Grey,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76015_76010,Dark Grey,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76015_76011,Dark Grey,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76016_76009,Navy,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76016_76010,Navy,,,,,,,,,
product_variation,1966,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK801_76016_76011,Navy,,,,,,,,,
product,1967,44.96,Supima® herentrui ronde hals,"100% Supima® katoen. Gekamd katoen. Gauge 12. Stof van topkwaliteit. Fully-fashioned: gebreid in de vorm en geassembleerd op de machine. Halsopening, mouwuiteinden en onderkant in 1x1 ribboord.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356779&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban Premium,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356779&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356778&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356777&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356775&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356776&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356769&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356770&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356768&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356767&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356774&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356771&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372994&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372995&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422513&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422512&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422511&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76046,Black,,,,,,,S,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76047,Black,,,,,,,M,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76048,Black,,,,,,,L,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76049,Black,,,,,,,XL,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76050,Black,,,,,,,XXL,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76051,Black,,,,,,,3XL,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76053_76052,Black,,,,,,,4XL,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76046,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76047,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76048,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76049,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76050,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76051,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76054_76052,Deep Navy,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76046,Grey Heather,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76047,Grey Heather,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76048,Grey Heather,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76049,Grey Heather,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76050,Grey Heather,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76051,Grey Heather,,,,,,,,,
product_variation,1967,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK900_76055_76052,Grey Heather,,,,,,,,,
product,1968,38.2,Supima® damestrui ronde hals,"100% Supima® katoen. Gekamd katoen. Gauge 12. Stof van topkwaliteit. Fully-fashioned: gebreid in de vorm en geassembleerd op de machine. Halsopening, mouwuiteinden en onderkant in 1x1 ribboord.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356766&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban Premium,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356766&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356765&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356764&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356762&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356770&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356769&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356767&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356768&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356761&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356760&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=296848&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=296839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=296948&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372990&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372993&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,
product_option,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
