type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_variation_option_Size
product_option,1611,,,,,,,,,,,,,,,,,,,,Color,Raw Natural,RADIOBUTTONS,TRUE,,,,,,
product_option,1611,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1611,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1611,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1611,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1611,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_variation,1611,62.45,,,,,,,,,,,,,,,,,NS607_75248_75243,Raw Natural,,,,,,,,,,XS
product_variation,1611,62.45,,,,,,,,,,,,,,,,,NS607_75248_75244,Raw Natural,,,,,,,,,,S
product_variation,1611,62.45,,,,,,,,,,,,,,,,,NS607_75248_75245,Raw Natural,,,,,,,,,,M
product_variation,1611,62.45,,,,,,,,,,,,,,,,,NS607_75248_75246,Raw Natural,,,,,,,,,,L
product_variation,1611,62.45,,,,,,,,,,,,,,,,,NS607_75248_75247,Raw Natural,,,,,,,,,,XL
product,1612,33.15,Damesshort Lyocell TENCEL™,"100 % Lyocell TENCEL™<br/>XS > XL<br/>Licht uitwaaierend model.<br/>Tailleband met halve elastiek aan<br/>de achterkant voor meer comfort.<br/>Twee omzoomde achterzakken met<br/>verstevigde hoeken.<br/>Twee zijzakken.<br/>Verstevigend biesstiksel aan het kruis vooraan, op de achterkant, opzij en tussen de benen.<br/>Twee plooien aan de voorkant.<br/>Kleding in één stuk geverfd na montage: Mogelijke kleurverschillen tussen de producten. <br/>Dit product kan afgeven als het in contact komt met lichtgekleurde<br/>oppervlakken of kleding.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301596&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301596&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301598&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301603&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301599&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301600&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301601&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301602&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301604&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301597&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1612,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,,,,,,
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75371_75365,Washed Navy Blue,,,,,,,,,,XS
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75371_75366,Washed Navy Blue,,,,,,,,,,S
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75371_75367,Washed Navy Blue,,,,,,,,,,M
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75371_75368,Washed Navy Blue,,,,,,,,,,L
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75371_75369,Washed Navy Blue,,,,,,,,,,XL
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75372_75365,Washed Organic Khaki,,,,,,,,,,
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75372_75366,Washed Organic Khaki,,,,,,,,,,
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75372_75367,Washed Organic Khaki,,,,,,,,,,
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75372_75368,Washed Organic Khaki,,,,,,,,,,
product_variation,1612,33.15,,,,,,,,,,,,,,,,,NS725_75372_75369,Washed Organic Khaki,,,,,,,,,,
product,1613,43.15,Lyocell TENCEL™ herenoverhemd,60 % TENCEL™ Lyocell / 40 % biologisch katoen<br/>S > 3XL<br/>Fitted pasvorm.<br/>Enzymgewassen product.<br/>Toon op toon knopen van gerecycleerd plastic.<br/>Kraagpunt met knoopje.<br/>Borstzak aan de linkerkant.<br/>Mouwboorden met puntvormige mouwlijst en knoopjes.<br/>Twee ruimteplooien aan de achterkant met inzetsel.<br/>Zijafwerkingen met driehoekje.<br/>Kledingstuk afgewassen na montage: de kleuren<br/>kunnen licht variëren. <br/>Dit product kan afgeven als het in contact komt met andere oppervlakken of kleding.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301840&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301840&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301841&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301835&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301836&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Color,Washed Dark Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,,,,,,
product_option,1613,,,,,,,,,,,,,,,,,,,,Color,Washed white,RADIOBUTTONS,TRUE,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75135_75129,Washed Dark Navy,,,,,,,,,,S
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75135_75130,Washed Dark Navy,,,,,,,,,,M
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75135_75131,Washed Dark Navy,,,,,,,,,,L
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75135_75132,Washed Dark Navy,,,,,,,,,,XL
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75135_75133,Washed Dark Navy,,,,,,,,,,XXL
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75135_75134,Washed Dark Navy,,,,,,,,,,3XL
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75136_75129,Washed Organic Khaki,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75136_75130,Washed Organic Khaki,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75136_75131,Washed Organic Khaki,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75136_75132,Washed Organic Khaki,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75136_75133,Washed Organic Khaki,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75136_75134,Washed Organic Khaki,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75137_75129,Washed white,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75137_75130,Washed white,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75137_75131,Washed white,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75137_75132,Washed white,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75137_75133,Washed white,,,,,,,,,,
product_variation,1613,43.15,,,,,,,,,,,,,,,,,NS513_75137_75134,Washed white,,,,,,,,,,
product,1614,71.7,Herenjasje met hennep,90 % biologisch katoen / 10 % hennep<br/>S > 3XL<br/>Twillkatoen.<br/>Comfortabele snit.<br/>Knopen van gerecycleerd metaal.<br/>Natuurlijke stof (ongeverfd) met een authentieke look.<br/>Enzymgewassen product.<br/>Twee borstzakjes met klep en knoopje.<br/>Knooplijst.<br/>Aansnoerende knooplijst<br/>op de achterkant onderaan.<br/>Twee omzoomde zijzakken vooraan.<br/>Inzetsels op de voor- en achterkant.<br/>Mouwen met een split en knoopjes aan de mouweinden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301777&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301777&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301775&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301779&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301776&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301774&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301770&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301771&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301772&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301768&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277011&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Color,Raw Natural,RADIOBUTTONS,TRUE,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1614,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,
product_variation,1614,71.7,,,,,,,,,,,,,,,,,NS606_75242_75236,Raw Natural,,,,,,,,,,S
product_variation,1614,71.7,,,,,,,,,,,,,,,,,NS606_75242_75237,Raw Natural,,,,,,,,,,M
product_variation,1614,71.7,,,,,,,,,,,,,,,,,NS606_75242_75238,Raw Natural,,,,,,,,,,L
product_variation,1614,71.7,,,,,,,,,,,,,,,,,NS606_75242_75239,Raw Natural,,,,,,,,,,XL
product_variation,1614,71.7,,,,,,,,,,,,,,,,,NS606_75242_75240,Raw Natural,,,,,,,,,,XXL
product_variation,1614,71.7,,,,,,,,,,,,,,,,,NS606_75242_75241,Raw Natural,,,,,,,,,,3XL
product,1615,59.7,"Lichte, gerecycleerde herenbodywarmer",100 % gerecycled polyamide.<br/>Donsachtige vulling van 50 % Sorona / 50 % gerecycleerd polyester.<br/>Rechte snit.<br/>Opstaande kraag.<br/>Voelt zacht en glad aan.<br/>Waterafstotende stof niveau 4<br/>en winddicht 4 mm/s.<br/>Toon op toon ritsen van gerecycleerd plastic.<br/>Twee zijzakken met onzichtbare rits in gerecycleerd nylon.<br/>Twee binnenzakken.<br/>Inzetstukken opzij.<br/>Inzetstukken aan de schouders en opzij.<br/>Het voorpand is iets langer dan<br/>het achterpand.<br/>Geleverd met opbergzakje.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301321&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301321&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301327&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301326&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301328&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301325&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301322&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301323&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301329&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301331&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Color,Driftwood,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Color,Hibiscus Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Color,Mineral Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1615,,,,,,,,,,,,,,,,,,,,Color,Organic Khaki,RADIOBUTTONS,TRUE,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75193,Black,,,,,,,,,,S
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75194,Black,,,,,,,,,,M
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75195,Black,,,,,,,,,,L
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75196,Black,,,,,,,,,,XL
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75197,Black,,,,,,,,,,XXL
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75198,Black,,,,,,,,,,3XL
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75200_75199,Black,,,,,,,,,,4XL
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75193,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75194,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75195,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75196,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75197,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75198,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75201_75199,Driftwood,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75193,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75194,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75195,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75196,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75197,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75198,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75202_75199,Hibiscus Red,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75193,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75194,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75195,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75196,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75197,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75198,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75203_75199,Mineral Grey,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75193,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75194,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75195,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75196,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75197,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75198,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75204_75199,Navy Blue,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75193,Organic Khaki,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75194,Organic Khaki,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75195,Organic Khaki,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75196,Organic Khaki,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75197,Organic Khaki,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75198,Organic Khaki,,,,,,,,,,
product_variation,1615,59.7,,,,,,,,,,,,,,,,,NS6005_75205_75199,Organic Khaki,,,,,,,,,,
product,1616,111.7,Gerecycleerde heren donsjekker,"100 % post-consumer Gerecycled Polyester<br/>XS > 3XL<br/>Donsachtige vulling van 50 % Sorona / 50 % gerecycleerd polyester.<br/>Waterafstotende stof niveau 4<br/>en winddicht 4 mm/s.<br/>Opstaande kraag.<br/>Voering in Gerecycled Polyester<br/>post-consumer.<br/>Patch aan de binnenkant en drukkersrits onderaan en aan de binnenkant op de borst.<br/>1 x 1 ribboord aan de binnenkant van de mouwuiteinden.<br/>Twee binnenzakken.<br/>In het midden vooraan een rits van<br/>gerecycleerd plastic met een ritstrekker van gerecycleerd metaal en onzichtbare, metalen drukknopen met een klep.<br/>Twee zakken met klep en een omgekeerde rits aan de voorkant.<br/>Gemiddeld gewicht in maat L: 930g.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276956&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301332&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301334&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=413113&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1616,,,,,,,,,,,,,,,,,,,,Color,Organic Khaki,RADIOBUTTONS,TRUE,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75183,Black,,,,,,,,,,XS
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75184,Black,,,,,,,,,,S
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75185,Black,,,,,,,,,,M
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75186,Black,,,,,,,,,,L
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75187,Black,,,,,,,,,,XL
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75188,Black,,,,,,,,,,XXL
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75190_75189,Black,,,,,,,,,,3XL
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75183,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75184,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75185,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75186,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75187,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75188,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75192_75189,Navy Blue,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75191_75183,Organic Khaki,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75191_75184,Organic Khaki,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75191_75185,Organic Khaki,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75191_75186,Organic Khaki,,,,,,,,,,
product_variation,1616,111.7,,,,,,,,,,,,,,,,,NS6003_75191_75187,Organic Khaki,,,,,,,,,,
