type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20
product_variation,861,14.8,,,,,,,,,,,,,,,,,,KI0184_74079_74077,Flamingo Pink,,,,,,,,,,,,,,
product_variation,861,14.8,,,,,,,,,,,,,,,,,,KI0184_74080_74077,Matcha Green,,,,,,,,,,,,,,
product_variation,861,14.8,,,,,,,,,,,,,,,,,,KI0184_74081_74077,Orange Zest,,,,,,,,,,,,,,
product_variation,861,14.8,,,,,,,,,,,,,,,,,,KI0184_74082_74077,Red Safran,,,,,,,,,,,,,,
product_variation,861,14.8,,,,,,,,,,,,,,,,,,KI0184_74083_74077,Taupe,,,,,,,,,,,,,,
product_variation,861,14.8,,,,,,,,,,,,,,,,,,KI0184_74084_74077,Twilight Blue,,,,,,,,,,,,,,
product,862,58.7,Sportrugzak met diefstalbeveiliging en afneembaar heuptasje,"100% polyamide. Sportrugzak met antidiefstalkabel en sluithaak met cijferslot. Geïntegreerd en afneembaar heuptasje.  Ritssluiting aan de bovenkant. Voor extra veiligheid zit er aan de bovenkant een oprolsluiting met veiligheidslint bevestigd aan de sluithaak. Vooraan een grote, eenvoudig personaliseerbare zak en schoenenvak met openingen opzij, voor betere ventilatie. Gewatteerd laptopvak binnenin. Spulletjeszak met ritssluiting op het bovenste deel. Opzij een gewatteerde handgreep en bovenaan een handgreep met klittenbandsluiting. Een buideltasje voor waardevolle items zit met een drukknoop aan de binnenkant van het achterpaneel bevestigd en kan zonder de rugzak worden gebruikt dankzij de verstelbare riem met gesp.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=263282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263283&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263284&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=307650&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,862,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,862,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,862,58.7,,,,,,,,,,,,,,,,,,KI0174_74042_74041,Black,,,,,One Size,,,,,,,,,
product,863,24.04,Trendy rugzak met hengsels,"100% katoen. Katoenen rugzak met hengsels om hem als handtas te gebruiken. Hoofdopening bovenaan en secundaire opening met ritssluitingen. Zak met ritssluiting aan de voorkant. Gewatteerde zijzakken, achterzijde en schouderbanden.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=266347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=266347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=339218&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,863,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,863,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,863,24.04,,,,,,,,,,,,,,,,,,KI0186_74095_74094,Black,,,,,One Size,,,,,,,,,
product,864,5.94,Essentiële rugzak in katoen,"100% katoen. Basic rugzak in katoen, met contrasterende bodem. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=266941&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=266941&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=266908&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=266942&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=266940&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Cumin Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Ice Mint / Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Indigo / Wine,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Natural / Hemp,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,864,,,,,,,,,,,,,,,,,,,,,Color,Sage / Hemp,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74086_74085,Black,,,,,One Size,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74087_74085,Cumin Yellow / Navy,,,,,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74088_74085,Ice Mint / Natural,,,,,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74089_74085,Indigo / Wine,,,,,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74090_74085,Natural / Black,,,,,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74091_74085,Natural / Hemp,,,,,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74092_74085,Navy,,,,,,,,,,,,,,
product_variation,864,5.94,,,,,,,,,,,,,,,,,,KI0185_74093_74085,Sage / Hemp,,,,,,,,,,,,,,
product,865,83.56,Waterproof rugzak met vak voor helm,100% polyester. Waterproof rugzak met vak voor helm Het helmnetje kan worden opgeborgen in het kleine voorvak dat daarvoor is voorzien en 100% waterproof is. Roll-top-rolsluiting. Verticaal voorvak met ritssluiting. Comfortabele en ademende schouderbanden. Ontluchtingsklep in het hoofdvak om lucht en water af te voeren. Veiligheidsfluitje verwerkt in de borstriem.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383683&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383683&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408896&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408898&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408897&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408895&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,865,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,865,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,865,83.56,,,,,,,,,,,,,,,,,,KI0188_80388_80387,Black,,,,,One Size,,,,,,,,,
product,866,55.34,Waterdichte rugzak met drukriemen,"100 % polyester. <br/>100 % waterdichte rugzak met drukriemen om de inhoud te stabiliseren. <br/>Roll-top-rolsluiting. Voorvak met ritssluiting, 100 % waterdicht. <br/>Comfortabele en ademende schouderbanden. Veiligheidsfluitje verwerkt in de borstriem. <br/>Ideaal voor watersporters of motorrijders.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383684&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383684&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383686&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383688&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383689&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383685&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383687&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408899&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,866,,,,,,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,866,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,866,55.34,,,,,,,,,,,,,,,,,,KI0187_80386_80385,Red / Black,,,,,One Size,,,,,,,,,
product,867,29.76,Heren spencer met v-hals,"50% katoen / 50% acryl. Getailleerde snit. 2-laagse kraag en armsgaten in rib. Nektape. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=251727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251725&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251728&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251730&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251724&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251729&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372380&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Color,Grey Melange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,867,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39629,Black,,,,,S,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39631,Black,,,,,M,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39632,Black,,,,,L,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39633,Black,,,,,XL,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39634,Black,,,,,XXL,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39635,Black,,,,,3XL,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39630_39636,Black,,,,,4XL,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39629,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39631,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39632,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39633,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39634,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39635,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76893_39636,Dark Grey,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39629,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39631,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39632,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39633,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39634,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39635,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39637_39636,Grey Melange,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39629,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39631,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39632,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39633,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39634,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39635,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_39638_39636,Navy,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39629,Red,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39631,Red,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39632,Red,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39633,Red,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39634,Red,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39635,Red,,,,,,,,,,,,,,
product_variation,867,29.76,,,,,,,,,,,,,,,,,,K969_76894_39636,Red,,,,,,,,,,,,,,
product,868,43.34,Heren pullover met ritskraag,50% katoen / 50% acryl. Getailleerde snit. 2-laagse kraag in rib. Ritskraag in metaalkleur. Nektape.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251735&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251737&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251732&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251736&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251734&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251733&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251731&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372379&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372378&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Color,Grey Melange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,868,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39659,Black,,,,,S,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39661,Black,,,,,M,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39662,Black,,,,,L,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39663,Black,,,,,XL,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39664,Black,,,,,XXL,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39665,Black,,,,,3XL,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39660_39666,Black,,,,,4XL,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39659,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39661,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39662,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39663,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39664,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39665,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76895_39666,Dark Grey,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39659,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39661,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39662,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39663,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39664,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39665,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39667_39666,Grey Melange,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39659,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39661,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39662,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39663,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39664,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39665,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_39668_39666,Navy,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39659,Red,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39661,Red,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39662,Red,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39663,Red,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39664,Red,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39665,Red,,,,,,,,,,,,,,
product_variation,868,43.34,,,,,,,,,,,,,,,,,,K970_76896_39666,Red,,,,,,,,,,,,,,
product,869,53.64,Heren cardigan met rits,"100% katoen. Opstaande 2-laagse kraag. Metaalkleurige ritssluiting. Nektape. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=251752&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251752&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251749&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251751&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251755&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251750&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251748&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251747&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251754&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251753&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372376&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372377&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
