type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5
product_option,368,,,,,,,,,,,,Size,50 EU (XXL),RADIOBUTTONS,TRUE,,,
product_option,368,,,,,,,,,,,,Color,Stone,RADIOBUTTONS,TRUE,,,
product_variation,368,34.04,,,,,,,,,FR605_50482_50481,Navy,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50482_50483,Navy,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50482_50484,Navy,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50482_50485,Navy,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50482_50486,Navy,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50482_50487,Navy,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50488_50481,Stone,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50488_50483,Stone,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50488_50484,Stone,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50488_50485,Stone,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50488_50486,Stone,,,,,,,
product_variation,368,34.04,,,,,,,,,FR605_50488_50487,Stone,,,,,,,
product,369,34.04,Ladies' Stretch Chino Shorts,97% katoen / 3% elasthan. Chino shorts met schuine zakken en 2 achterzakken. Riemlussen. YKK ritssluiting.  Zonder naden. Zonder label ter vereenvoudiging van de personalisatie.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387490&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Front Row,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387490&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387489&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,369,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Size,36 EU (XS),RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Size,38 EU (S),RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Size,40 EU (M),RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Size,42 EU (L),RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Size,44 EU (XL),RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Size,46 EU (XXL),RADIOBUTTONS,TRUE,,,
product_option,369,,,,,,,,,,,,Color,Stone,RADIOBUTTONS,TRUE,,,
product_variation,369,34.04,,,,,,,,,FR606_50490_50489,Navy,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50490_50491,Navy,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50490_50492,Navy,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50490_50493,Navy,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50490_50494,Navy,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50490_50495,Navy,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50496_50489,Stone,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50496_50491,Stone,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50496_50492,Stone,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50496_50493,Stone,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50496_50494,Stone,,,,,,,
product_variation,369,34.04,,,,,,,,,FR606_50496_50495,Stone,,,,,,,
product,370,41.26,Men's Stretch Chino Trousers,97% katoen / 3% elasthan. Chino pantalon met schuine zakken en 2 achterzakken. Riemlussen. YKK ritssluiting.  Zonder naden. Zonder label ter vereenvoudiging van de personalisatie.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387491&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Front Row,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387491&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387492&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,370,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Size,40 EU (XS),RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Size,42 EU (S),RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Size,44 EU (M),RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Size,46 EU (L),RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Size,48 EU (XL),RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Size,50 EU (XXL),RADIOBUTTONS,TRUE,,,
product_option,370,,,,,,,,,,,,Color,Stone,RADIOBUTTONS,TRUE,,,
product_variation,370,41.26,,,,,,,,,FR621_50470_50463,Navy,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50470_50465,Navy,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50470_50466,Navy,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50470_50467,Navy,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50470_50468,Navy,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50470_50469,Navy,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50471_50463,Stone,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50471_50465,Stone,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50471_50466,Stone,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50471_50467,Stone,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50471_50468,Stone,,,,,,,
product_variation,370,41.26,,,,,,,,,FR621_50471_50469,Stone,,,,,,,
product,371,41.26,Ladies' Stretch Chino Trousers,97% katoen / 3% elasthan. Chino pantalon met schuine zakken en 2 achterzakken. Riemlussen. YKK ritssluiting.  Zonder naden. Zonder label ter vereenvoudiging van de personalisatie.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387491&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Front Row,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387491&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390371&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390370&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,371,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Size,36 EU (XS),RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Size,38 EU (S),RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Size,40 EU (M),RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Size,42 EU (L),RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Size,44 EU (XL),RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Size,46 EU (XXL),RADIOBUTTONS,TRUE,,,
product_option,371,,,,,,,,,,,,Color,Stone,RADIOBUTTONS,TRUE,,,
product_variation,371,41.26,,,,,,,,,FR622_50474_50473,Navy,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50474_50475,Navy,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50474_50476,Navy,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50474_50477,Navy,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50474_50478,Navy,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50474_50479,Navy,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50480_50473,Stone,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50480_50475,Stone,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50480_50476,Stone,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50480_50477,Stone,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50480_50478,Stone,,,,,,,
product_variation,371,41.26,,,,,,,,,FR622_50480_50479,Stone,,,,,,,
product,372,24.22,Dryblend® Adult Crewneck Sweatshirt®,"50% katoen / 50% polyester DryBlend®. Voorgekrompen fleece aan de binnenkant. Air Jet draad - voor een zachter aanvoelen en anti-pilling. Afwerking met dubbele stiksels. Kraag, mouwuiteinden en onderkant in rib 1x1 katoen / elasthan. Ruime snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 68255, OeTI.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391164&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Gildan,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391164&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=259486&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391165&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,372,,,,,,,,,,,,Color,Ash,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,
product_option,372,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1680_1677,Ash,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1680_1673,Ash,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1680_1674,Ash,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1680_1675,Ash,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1680_1676,Ash,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1679_1677,Black,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1679_1673,Black,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1679_1674,Black,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1679_1675,Black,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1679_1676,Black,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1682_1677,Forest Green,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1682_1673,Forest Green,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1682_1674,Forest Green,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1682_1675,Forest Green,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1682_1676,Forest Green,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1681_1677,Navy,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1681_1673,Navy,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1681_1674,Navy,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1681_1675,Navy,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1681_1676,Navy,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1683_1677,Red,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1683_1673,Red,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1683_1674,Red,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1683_1675,Red,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1683_1676,Red,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1684_1677,Royal Blue,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1684_1673,Royal Blue,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1684_1674,Royal Blue,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1684_1675,Royal Blue,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1684_1676,Royal Blue,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1687_1677,Sport Grey,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1687_1673,Sport Grey,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1687_1674,Sport Grey,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1687_1675,Sport Grey,,,,,,,
product_variation,372,24.22,,,,,,,,,GI12000C_1687_1676,Sport Grey,,,,,,,
product_variation,372,21.06,,,,,,,,,GI12000_1672_1671,White,,,,,,,
product_variation,372,21.06,,,,,,,,,GI12000_1672_1667,White,,,,,,,
product_variation,372,21.06,,,,,,,,,GI12000_1672_1668,White,,,,,,,
product_variation,372,21.06,,,,,,,,,GI12000_1672_1669,White,,,,,,,
product_variation,372,21.06,,,,,,,,,GI12000_1672_1670,White,,,,,,,
product,373,33.74,Dryblend® Adult Hooded Sweatshirt®,"50% katoen / 50% polyester DryBlend®. Voorgekrompen fleece aan de binnenkant. Air Jet draad - voor een zachter aanvoelen en anti-pilling. Capuchon gevoerd en koordjes in dezelfde kleur. Kangaroezak. Afwerking met dubbele stiksels. Mouwuiteinden en onderkant in rib 1x1 katoen / elasthan. Unisex model. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 68255, OeTI.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391173&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Gildan,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391173&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=259484&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,373,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,373,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,
product_variation,373,33.74,,,,,,,,,GI12500_1698_1693,Black,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1698_1694,Black,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1698_1695,Black,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1698_1696,Black,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1698_1697,Black,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1699_1693,Navy,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1699_1694,Navy,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1699_1695,Navy,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1699_1696,Navy,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1699_1697,Navy,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1700_1693,Red,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1700_1694,Red,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1700_1695,Red,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1700_1696,Red,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1700_1697,Red,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1701_1693,Royal Blue,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1701_1694,Royal Blue,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1701_1695,Royal Blue,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1701_1696,Royal Blue,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1701_1697,Royal Blue,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1702_1693,Sport Grey,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1702_1694,Sport Grey,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1702_1695,Sport Grey,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1702_1696,Sport Grey,,,,,,,
product_variation,373,33.74,,,,,,,,,GI12500_1702_1697,Sport Grey,,,,,,,
product,374,17.74,Heavy Blend™ <br/>Adult Crewneck Sweatshirt,"50% katoen / 50% polyester. Voorgekrompen fleece aan de binnenkant. Air Jet draad - voor een zachter aanvoelen en anti-pilling. Afwerking met dubbele stiksels. Kraag, mouwuiteinden en onderkant in rib 1x1 katoen / elasthan. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 68255, OeTI.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391174&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Gildan,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391174&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=259480&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391175&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=259482&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,374,,,,,,,,,,,,Color,Antique Cherry Red,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Ash,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Carolina Blue,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Dark Chocolate,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Dark Heather,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Garnet,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Graphite Heather,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Heliconia,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Indigo Blue,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Irish Green,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Light Pink,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Maroon,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Military Green,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Safety Orange,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Safety Yellow,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Sapphire,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,
product_option,374,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42100_23313,Antique Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42100_23314,Antique Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42100_23315,Antique Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42100_23316,Antique Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42100_23317,Antique Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23318_23313,Ash,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23318_23314,Ash,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23318_23315,Ash,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23318_23316,Ash,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23318_23317,Ash,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23319_23313,Black,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23319_23314,Black,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23319_23315,Black,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23319_23316,Black,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23319_23317,Black,,,,,,,
product_variation,374,22.18,,,,,,,,,GI18000CX_50276_50275,Black,,,,,,,
product_variation,374,22.18,,,,,,,,,GI18000CXX_50280_50279,Black,,,,,,,
product_variation,374,22.18,,,,,,,,,GI18000CXX_50280_50281,Black,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42102_23313,Carolina Blue,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42102_23314,Carolina Blue,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42102_23315,Carolina Blue,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42102_23316,Carolina Blue,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42102_23317,Carolina Blue,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_37255_23313,Charcoal,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_37255_23314,Charcoal,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_37255_23315,Charcoal,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_37255_23316,Charcoal,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_37255_23317,Charcoal,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42103_23313,Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42103_23314,Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42103_23315,Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42103_23316,Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42103_23317,Cherry Red,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23320_23313,Dark Chocolate,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23320_23314,Dark Chocolate,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23320_23315,Dark Chocolate,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23320_23316,Dark Chocolate,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23320_23317,Dark Chocolate,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23334_23313,Dark Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23334_23314,Dark Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23334_23315,Dark Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23334_23316,Dark Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23334_23317,Dark Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23321_23313,Forest Green,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23321_23314,Forest Green,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23321_23315,Forest Green,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23321_23316,Forest Green,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23321_23317,Forest Green,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42104_23313,Garnet,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42104_23314,Garnet,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42104_23315,Garnet,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42104_23316,Garnet,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_42104_23317,Garnet,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23322_23313,Gold,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23322_23314,Gold,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23322_23315,Gold,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23322_23316,Gold,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_23322_23317,Gold,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_52016_23313,Graphite Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_52016_23314,Graphite Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_52016_23315,Graphite Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_52016_23316,Graphite Heather,,,,,,,
product_variation,374,17.74,,,,,,,,,GI18000C_52016_23317,Graphite Heather,,,,,,,
