type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42776_35271,Fuchsia,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42776_35274,Fuchsia,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42776_35275,Fuchsia,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42776_35268,Fuchsia,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42776_35270,Fuchsia,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35273,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35272,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35271,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35274,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35275,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35268,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39330_35270,Kelly Green,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35273,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35272,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35271,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35274,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35275,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35268,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35278_35270,Light Royal Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35273,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35272,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35271,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35274,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35275,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35268,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_52233_35270,Light Sand,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35273,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35272,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35271,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35274,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35275,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35268,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42777_35270,Lime,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35273,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35272,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35271,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35274,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35275,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35268,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35279_35270,Navy,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35273,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35272,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35271,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35274,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35275,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35268,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35280_35270,Orange,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35273,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35272,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35271,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35274,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35275,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35268,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39331_35270,Oxford Grey,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35273,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35272,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35271,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35274,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35275,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35268,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42778_35270,Purple,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35273,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35272,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35271,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35274,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35275,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35268,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35281_35270,Red,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35273,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35272,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35271,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35274,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35275,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35268,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35282_35270,Sky Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35273,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35272,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35271,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35274,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35275,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35268,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_39332_35270,Tropical Blue,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35265,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35264,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35263,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35266,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35267,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35260,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241_35261_35262,White,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35273,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35272,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35271,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35274,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35275,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35268,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_42779_35270,Wine,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35273,Yellow,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35272,Yellow,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35271,Yellow,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35274,Yellow,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35275,Yellow,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35268,Yellow,,,,,,,,,,,,,
product_variation,468,20.14,,,,,,,,,,,,,,,,,,,,,K241C_35283_35270,Yellow,,,,,,,,,,,,,
product,469,18.3,Damespolo korte mouwen,"100% gekamd katoen - wasbaar op 60°C (Oxford Grey : 90% katoen / 10% viscose - wasbaar op 40°C). Piqué. Kraag in rib. Nektape en zijsplitjes in Oxford Grey voor alle kleuren behalve Oxford Grey daarvan zijn ze Dark Grey. Knooplijst met 2 knopen. Afwerking met dubbele stiksels aan de onderkant. Mouwuiteinden in rib. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=377343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Ash Heather,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Sand,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,469,,,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_76602_35295,Ash Heather,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_76602_35294,Ash Heather,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_76602_35293,Ash Heather,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_76602_35296,Ash Heather,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_76602_35297,Ash Heather,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_76602_35291,Ash Heather,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35292_35295,Black,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35292_35294,Black,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35292_35293,Black,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35292_35296,Black,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35292_35297,Black,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35292_35291,Black,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39333_35295,Chocolate,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39333_35294,Chocolate,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39333_35293,Chocolate,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39333_35296,Chocolate,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39333_35297,Chocolate,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39333_35291,Chocolate,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35298_35295,Dark Grey,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35298_35294,Dark Grey,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35298_35293,Dark Grey,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35298_35296,Dark Grey,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35298_35297,Dark Grey,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35298_35291,Dark Grey,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35299_35295,Dark Khaki,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35299_35294,Dark Khaki,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35299_35293,Dark Khaki,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35299_35296,Dark Khaki,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35299_35297,Dark Khaki,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35299_35291,Dark Khaki,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_43739_35295,Forest Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_43739_35294,Forest Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_43739_35293,Forest Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_43739_35296,Forest Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_43739_35297,Forest Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_43739_35291,Forest Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42781_35295,Fuchsia,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42781_35294,Fuchsia,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42781_35293,Fuchsia,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42781_35296,Fuchsia,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42781_35297,Fuchsia,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42781_35291,Fuchsia,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39334_35295,Kelly Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39334_35294,Kelly Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39334_35293,Kelly Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39334_35296,Kelly Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39334_35297,Kelly Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_39334_35291,Kelly Green,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35300_35295,Light Royal Blue,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35300_35294,Light Royal Blue,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35300_35293,Light Royal Blue,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35300_35296,Light Royal Blue,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35300_35297,Light Royal Blue,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35300_35291,Light Royal Blue,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_52234_35295,Light Sand,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_52234_35294,Light Sand,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_52234_35293,Light Sand,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_52234_35296,Light Sand,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_52234_35297,Light Sand,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_52234_35291,Light Sand,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42782_35295,Lime,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42782_35294,Lime,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42782_35293,Lime,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42782_35296,Lime,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42782_35297,Lime,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_42782_35291,Lime,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35301_35295,Navy,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35301_35294,Navy,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35301_35293,Navy,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35301_35296,Navy,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35301_35297,Navy,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35301_35291,Navy,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35302_35295,Orange,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35302_35294,Orange,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35302_35293,Orange,,,,,,,,,,,,,
product_variation,469,18.3,,,,,,,,,,,,,,,,,,,,,K242C_35302_35296,Orange,,,,,,,,,,,,,
