type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_option_Size
product_option,2707,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_53069,Black,,,,,,,,,,,,,,,S
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_53065,Black,,,,,,,,,,,,,,,M
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_53062,Black,,,,,,,,,,,,,,,L
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_53070,Black,,,,,,,,,,,,,,,XL
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_53075,Black,,,,,,,,,,,,,,,XXL
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_53056,Black,,,,,,,,,,,,,,,3XL
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_62431,Black,,,,,,,,,,,,,,,4XL
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53076_62432,Black,,,,,,,,,,,,,,,5XL
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53077_53068,Black / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53077_53066,Black / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53077_53061,Black / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53077_53071,Black / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53077_53074,Black / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53077_53057,Black / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53067,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53064,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53063,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53072,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53073,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53058,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_53059,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53078_62433,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53079_53068,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53079_53066,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53079_53061,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53079_53071,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53079_53074,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53079_53057,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53067,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53064,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53063,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53072,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53073,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53058,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_53059,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,5.7,,,,,,,,,,,YHVW100CC_53080_62433,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53081_53069,Lime,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53081_53065,Lime,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53081_53062,Lime,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53081_53070,Lime,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53081_53075,Lime,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53081_53056,Lime,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53082_53068,Lime / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53082_53066,Lime / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53082_53061,Lime / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53082_53071,Lime / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53082_53074,Lime / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53082_53057,Lime / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53083_53069,Maroon,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53083_53065,Maroon,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53083_53062,Maroon,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53083_53070,Maroon,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53083_53075,Maroon,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53083_53056,Maroon,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53084_53069,Navy,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53084_53065,Navy,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53084_53062,Navy,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53084_53070,Navy,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53084_53075,Navy,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53084_53056,Navy,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53085_53068,Navy / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53085_53066,Navy / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53085_53061,Navy / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53085_53071,Navy / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53085_53074,Navy / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53085_53057,Navy / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53086_53069,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53086_53065,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53086_53062,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53086_53070,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53086_53075,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53086_53056,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53087_53068,Paramedic Green / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53087_53066,Paramedic Green / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53087_53061,Paramedic Green / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53087_53071,Paramedic Green / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53087_53074,Paramedic Green / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53087_53057,Paramedic Green / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53088_53069,Pink,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53088_53065,Pink,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53088_53062,Pink,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53088_53070,Pink,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53088_53075,Pink,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53088_53056,Pink,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53089_53069,Purple,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53089_53065,Purple,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53089_53062,Purple,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53089_53070,Purple,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53089_53075,Purple,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53089_53056,Purple,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53090_53068,Purple / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53090_53066,Purple / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53090_53061,Purple / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53090_53071,Purple / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53090_53074,Purple / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53090_53057,Purple / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53091_53069,Raspberry,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53091_53065,Raspberry,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53091_53062,Raspberry,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53091_53070,Raspberry,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53091_53075,Raspberry,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53091_53056,Raspberry,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53092_53068,Raspberry / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53092_53066,Raspberry / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53092_53061,Raspberry / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53092_53071,Raspberry / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53092_53074,Raspberry / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53092_53057,Raspberry / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_53069,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_53065,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_53062,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_53070,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_53075,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_53056,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_62431,Red,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53093_62432,Red,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53094_53068,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53094_53066,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53094_53061,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53094_53071,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53094_53074,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53094_53057,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_53069,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_53065,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_53062,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_53070,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_53075,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_53056,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_62431,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53095_62432,Royal Blue,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53096_53068,Royal Blue / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53096_53066,Royal Blue / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53096_53061,Royal Blue / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53096_53071,Royal Blue / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53096_53074,Royal Blue / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,7.38,,,,,,,,,,,YHVW100C_53096_53057,Royal Blue / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53097_53069,Sapphire,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53097_53065,Sapphire,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53097_53062,Sapphire,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53097_53070,Sapphire,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53097_53075,Sapphire,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53097_53056,Sapphire,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53098_53069,Sky Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53098_53065,Sky Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53098_53062,Sky Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53098_53070,Sky Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53098_53075,Sky Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53098_53056,Sky Blue,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53099_53069,White,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53099_53065,White,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53099_53062,White,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53099_53070,White,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53099_53075,White,,,,,,,,,,,,,,,
product_variation,2707,6.46,,,,,,,,,,,YHVW100_53099_53056,White,,,,,,,,,,,,,,,
product,2708,24.62,"High Visibility, Anti-Static And Flame Retardant Gilet","100% gebreid polyester. Twee reflecterende banden van 5cm breed over het lichaam en de schouders. Sluiting met klittenband. ISO 20471 class 2, EN 14116 Index 1 (Bescherming tegen hitte en vlammen) en EN 1149 (Electrostatic properties).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72710&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72710&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72711&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72713&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72712&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72714&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2708,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62440_62437,Hi Vis Orange,,,,,,,,,,,,,,,S
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62440_62436,Hi Vis Orange,,,,,,,,,,,,,,,M
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62440_62435,Hi Vis Orange,,,,,,,,,,,,,,,L
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62440_62438,Hi Vis Orange,,,,,,,,,,,,,,,XL
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62440_62439,Hi Vis Orange,,,,,,,,,,,,,,,XXL
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62440_62434,Hi Vis Orange,,,,,,,,,,,,,,,3XL
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62441_62437,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62441_62436,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62441_62435,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62441_62438,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62441_62439,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2708,24.62,,,,,,,,,,,YHVW100ASFR_62441_62434,Hi Vis Yellow,,,,,,,,,,,,,,,
product,2709,5.38,Signalisatievest voor kinderen met 2 Banden & Bretels,100% polyester met Velcro®sluiting. Twee 5 cm brede reflectiebanden rond het lichaam en één over elke schouder. Conform aan EN1150.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,2709,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2709,,,,,,,,,,,,,,Size,4/6 years (S) (4/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2709,,,,,,,,,,,,,,Size,7/9 years (M) (7/9 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2709,,,,,,,,,,,,,,Size,10/12 years (L) (10/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2709,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2709,5.38,,,,,,,,,,,YHVW100CH_53103_53102,Hi Vis Orange,,,,,,,,,,,,,,,4/6 years (S) (4/6 ans)
product_variation,2709,5.38,,,,,,,,,,,YHVW100CH_53103_53101,Hi Vis Orange,,,,,,,,,,,,,,,7/9 years (M) (7/9 ans)
product_variation,2709,5.38,,,,,,,,,,,YHVW100CH_53103_53100,Hi Vis Orange,,,,,,,,,,,,,,,10/12 years (L) (10/12 ans)
product_variation,2709,5.38,,,,,,,,,,,YHVW100CH_53104_53102,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2709,5.38,,,,,,,,,,,YHVW100CH_53104_53101,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2709,5.38,,,,,,,,,,,YHVW100CH_53104_53100,Hi Vis Yellow,,,,,,,,,,,,,,,
product,2710,8.46,High Visibility And Flame Retardant Gilet,100% polyester. Stof met Velcro® sluiting. Twee reflecterende banden van 5 cm breed over het lichaam en elke schouder.   Bescherming tegen hitte en vlammen EN533 - Index 1. ENISO20471:2013 Class 2.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72716&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72716&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2710,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62448_62445,Hi Vis Orange,,,,,,,,,,,,,,,S
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62448_62444,Hi Vis Orange,,,,,,,,,,,,,,,M
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62448_62443,Hi Vis Orange,,,,,,,,,,,,,,,L
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62448_62446,Hi Vis Orange,,,,,,,,,,,,,,,XL
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62448_62447,Hi Vis Orange,,,,,,,,,,,,,,,XXL
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62448_62442,Hi Vis Orange,,,,,,,,,,,,,,,3XL
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62449_62445,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62449_62444,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62449_62443,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62449_62446,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62449_62447,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2710,8.46,,,,,,,,,,,YHVW100FR_62449_62442,Hi Vis Yellow,,,,,,,,,,,,,,,
