type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_variation_option_Size
product_option,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,818,9.94,,,,,,,,,,,,,,,,,,,,,,,,,K862PROMO_78489_64712,Light Royal Blue,,,,,,,,,,,,One Size
product_variation,818,9.94,,,,,,,,,,,,,,,,,,,,,,,,,K862PROMO_64713_64712,Natural,,,,,,,,,,,,
product_variation,818,9.94,,,,,,,,,,,,,,,,,,,,,,,,,K862PROMO_78493_64712,Sky Blue,,,,,,,,,,,,
product,819,6.14,Smalle stropdas,100% satijn geweven polyester. Machine wasbaar op 30°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,819,6.14,,,,,,,,,,,,,,,,,,,,,,,,,K863_47249_47245,Silver,,,,,,,,,,,,One Size
product_variation,819,6.14,,,,,,,,,,,,,,,,,,,,,,,,,K863_47250_47245,Sky Blue,,,,,,,,,,,,
product,820,6.02,Stropdas met clip,100% satijn geweven polyester. Machine wasbaar op 30°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67190&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=305076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=305077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,820,6.02,,,,,,,,,,,,,,,,,,,,,,,,,K864PROMO_70979_70975,Orange,,,,,,,,,,,,One Size
product_variation,820,6.02,,,,,,,,,,,,,,,,,,,,,,,,,K864PROMO_70983_70975,Silver,,,,,,,,,,,,
product_variation,820,6.02,,,,,,,,,,,,,,,,,,,,,,,,,K864PROMO_70985_70975,Sky Blue,,,,,,,,,,,,
product,821,10.2,Chefkok-set voor kinderen,"100% katoen. Set bestaande uit een koksmuts en een schort. Regelbare koksmuts dankzij klittenband.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67192&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67192&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,
product_option,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,821,10.2,,,,,,,,,,,,,,,,,,,,,,,,,K884C_60974_60973,Black,,,,,,,,,,,,One Size
product_variation,821,10.2,,,,,,,,,,,,,,,,,,,,,,,,,K884C_60975_60973,Lime,,,,,,,,,,,,
product_variation,821,10.2,,,,,,,,,,,,,,,,,,,,,,,,,K884C_60976_60973,Red,,,,,,,,,,,,
product_variation,821,10.2,,,,,,,,,,,,,,,,,,,,,,,,,K884_53983_53982,White,,,,,,,,,,,,
product,822,16.2,Katoenen schort met zak,"100% katoen. 60°c wasbaar. Verstelbaar met metalen sluiting aan de hals. Grote zak aan de voorzijde met 2 vakken. Afmetingen :  L 90 cm - B 76 cm. Voorzak: L 20 cm - B 31,5 cm. Denim kleur: dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit ambachtelijke procedé maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=456304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456303&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456305&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456306&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456312&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371980&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371981&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456307&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456315&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456314&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Angora,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black Denim,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Burnt Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Cacao,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Camel,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Pink,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Denim,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Green Olive,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lagoon,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light khaki,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Marsala,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Olive Camouflage,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,
product_option,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59961_4444,Angora,,,,,,,,,,,,One Size
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_4448_4444,Beige,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_4447_4444,Black,,,,,,,,,,,,
product_variation,822,20.56,,,,,,,,,,,,,,,,,,,,,,,,,K885CC_59962_46789,Black Denim,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_4446_4444,Bottle Green,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_12573_4444,Burnt Orange,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59963_4444,Cacao,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59964_4444,Camel,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_12571_4444,Chocolate,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_12570_4444,Dark Grey,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23702_4444,Dark Pink,,,,,,,,,,,,
product_variation,822,20.56,,,,,,,,,,,,,,,,,,,,,,,,,K885CC_46790_46789,Denim,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_55172_4444,Fuchsia,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23697_4444,Green Olive,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_19938_4444,Kelly Green,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23696_4444,Lagoon,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23701_4444,Light Grey,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59965_4444,Light khaki,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23700_4444,Lime,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59966_4444,Marsala,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59967_4444,Mustard,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_19937_4444,Navy,,,,,,,,,,,,
product_variation,822,20.56,,,,,,,,,,,,,,,,,,,,,,,,,K885CC_70133_46789,Olive Camouflage,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59968_4444,Orange,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_46224_4444,Purple,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_12769_4444,Red,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23699_4444,Royal Blue,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_59969_4444,Sky Blue,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_46225_4444,Tropical Blue,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_4449_4444,White,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_4445_4444,Wine,,,,,,,,,,,,
product_variation,822,16.2,,,,,,,,,,,,,,,,,,,,,,,,,K885_23698_4444,Yellow,,,,,,,,,,,,
product,823,9.74,Katoenen kort schort,"100% katoen. Thuis wassen op 60 °C. 5 zakken, waarvan 3 grote en 2 kleine zakken. Afmetingen: H 26 cm B: 70 cm. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Denim kleur: dit ambachtelijke procedé maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=456297&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456297&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456294&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456298&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456299&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456286&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456284&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456285&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456288&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456295&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456296&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456293&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456300&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456287&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Denim,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_55173_16818,Beige,,,,,,,,,,,,One Size
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_16834_16818,Black,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_55174_16818,Chocolate,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_55175_16818,Dark Grey,,,,,,,,,,,,
product_variation,823,13.9,,,,,,,,,,,,,,,,,,,,,,,,,K886CC_60978_60977,Denim,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_59971_16818,Light Grey,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_55176_16818,Navy,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_59972_16818,Red,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_59973_16818,White,,,,,,,,,,,,
product_variation,823,9.74,,,,,,,,,,,,,,,,,,,,,,,,,K886_16835_16818,Wine,,,,,,,,,,,,
product,824,13.54,Katoenen lang schort,"100% katoen. Thuis wassen op 60 °C. 2 zakken: 1  grote zak en 1 zak verdeeld  in 2 compartimenten. Afmetingen: H 62,5 cm  x B 90 cm. Denim kleur: dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit ambachtelijke procedé maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=244116&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244116&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244119&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244118&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244122&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244121&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244139&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244138&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244117&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244120&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371978&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371979&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Denim,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_55177_16848,Beige,,,,,,,,,,,,One Size
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_16864_16848,Black,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_55178_16848,Chocolate,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_55179_16848,Dark Grey,,,,,,,,,,,,
product_variation,824,21.86,,,,,,,,,,,,,,,,,,,,,,,,,K887CC_60980_60979,Denim,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_59975_16848,Light Grey,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_55180_16848,Navy,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_59976_16848,Red,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_59977_16848,White,,,,,,,,,,,,
product_variation,824,13.54,,,,,,,,,,,,,,,,,,,,,,,,,K887_16865_16848,Wine,,,,,,,,,,,,
