type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_variation_option_Size,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75557_75554,Washed Cloudy Grey,,,,,,,,XXL,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75557_75555,Washed Cloudy Grey,,,,,,,,3XL,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75558_75550,Washed Navy Blue,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75558_75551,Washed Navy Blue,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75558_75552,Washed Navy Blue,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75558_75553,Washed Navy Blue,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75558_75554,Washed Navy Blue,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75558_75555,Washed Navy Blue,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75559_75550,Washed Organic Khaki,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75559_75551,Washed Organic Khaki,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75559_75552,Washed Organic Khaki,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75559_75553,Washed Organic Khaki,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75559_75554,Washed Organic Khaki,,,,,,,,,,,,,
product_variation,1653,55.6,,,,,,,,,,,,,,,,,NS914_75559_75555,Washed Organic Khaki,,,,,,,,,,,,,
product,1654,41.1,Dames cardigan met Lyocell TENCEL™,"50 % biologisch katoen / 50 % TENCEL™ Lyocell<br/>XS > XXL<br/>Gauge 12.<br/>Regular snit.<br/>Afhangende schouders.<br/>Trendy detail aan de kraag.<br/>Contrasterende knopen van gerecycleerd plastic.<br/>Gevoerde 1 x 1 ribboord aan de halsopening, knooplijst, mouwuiteinden en onderkant.<br/>Gemiddeld gewicht in maat M : 275 g.<br/>",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301446&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301446&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301443&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301440&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301442&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301438&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301436&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301439&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301437&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301441&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301444&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1654,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75583_75577,Black,,,,,,,,XS,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75583_75578,Black,,,,,,,,S,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75583_75579,Black,,,,,,,,M,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75583_75580,Black,,,,,,,,L,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75583_75581,Black,,,,,,,,XL,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75583_75582,Black,,,,,,,,XXL,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75584_75577,Ivory,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75584_75578,Ivory,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75584_75579,Ivory,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75584_75580,Ivory,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75584_75581,Ivory,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75584_75582,Ivory,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75585_75577,Navy Blue,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75585_75578,Navy Blue,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75585_75579,Navy Blue,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75585_75580,Navy Blue,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75585_75581,Navy Blue,,,,,,,,,,,,,
product_variation,1654,41.1,,,,,,,,,,,,,,,,,NS922_75585_75582,Navy Blue,,,,,,,,,,,,,
product,1655,42.9,Damestrui V-hals met Lyocell TENCEL™,"50 % biologisch katoen / 50 % TENCEL™ Lyocell.<br/>XS > XXL<br/>Gauge 12.<br/>Regular snit.<br/>Afhangende schouders.<br/>V-hals.<br/>1 x 1 ribboord aan halsopening, mouwuiteinden en onderkant « Fully Fashion » breisel.<br/>Gemiddeld gewicht in maat M : 280 g.<br/>",https://media.europeancatalog.com/ws.php?act=download&mamfileid=408848&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408848&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408850&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301453&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301452&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301454&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301456&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301447&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301448&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301450&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301449&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Color,Gemstone Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1655,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75573_75567,Black,,,,,,,,XS,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75573_75568,Black,,,,,,,,S,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75573_75569,Black,,,,,,,,M,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75573_75570,Black,,,,,,,,L,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75573_75571,Black,,,,,,,,XL,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75573_75572,Black,,,,,,,,XXL,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75574_75567,Gemstone Green,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75574_75568,Gemstone Green,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75574_75569,Gemstone Green,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75574_75570,Gemstone Green,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75574_75571,Gemstone Green,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75574_75572,Gemstone Green,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75575_75567,Ivory,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75575_75568,Ivory,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75575_75569,Ivory,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75575_75570,Ivory,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75575_75571,Ivory,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75575_75572,Ivory,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75576_75567,Navy Blue,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75576_75568,Navy Blue,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75576_75569,Navy Blue,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75576_75570,Navy Blue,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75576_75571,Navy Blue,,,,,,,,,,,,,
product_variation,1655,42.9,,,,,,,,,,,,,,,,,NS921_75576_75572,Navy Blue,,,,,,,,,,,,,
product,1656,58.5,Lyocell TENCEL™ herentrui met capuchon,50 % gekamd biologisch katoen / 50 % TENCEL™<br/>S > 3XL<br/>Gauge 12.<br/>Fitted pasvorm.<br/>Nektape in de hoofdstof.<br/>Rits van gerecycled metaal met afwerking van rand tot rand.<br/>1 x 1 ribboord aan de zoom en de<br/>mouweinden.<br/>Capuchon met 2 panelen zonder<br/>aanrijgkoordje « Fully Fashion » breisel.<br/>Gemiddeld gewicht in maat L : 435g.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301520&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301281&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301519&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301521&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301524&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301522&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301523&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301525&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301280&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Color,Beige Sand Heather,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1656,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75522_75516,Beige Sand Heather,,,,,,,,S,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75522_75517,Beige Sand Heather,,,,,,,,M,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75522_75518,Beige Sand Heather,,,,,,,,L,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75522_75519,Beige Sand Heather,,,,,,,,XL,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75522_75520,Beige Sand Heather,,,,,,,,XXL,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75522_75521,Beige Sand Heather,,,,,,,,3XL,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75523_75516,Navy Blue,,,,,,,,,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75523_75517,Navy Blue,,,,,,,,,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75523_75518,Navy Blue,,,,,,,,,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75523_75519,Navy Blue,,,,,,,,,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75523_75520,Navy Blue,,,,,,,,,,,,,
product_variation,1656,58.5,,,,,,,,,,,,,,,,,NS906_75523_75521,Navy Blue,,,,,,,,,,,,,
product,1657,58.85,Grofgebreide herentrui,50 % biologisch katoen / 50 % post-consumer gerecycled polyester<br/>S > 3XL<br/>Gauge 5.<br/>Fitted pasvorm.<br/>Personaliseerbare patch in de kraag.<br/>Nektape met contrasterend navy blue visgraatmotief op alle kleuren.<br/>Raglanmouwen.<br/>100% gebreid in 1 x 1 ribboord en « Fully Fashion » breisel.<br/>Gemiddeld gewicht in maat L : 850g.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301506&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301506&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301505&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301507&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301508&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276617&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276626&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301504&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301501&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301500&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301503&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301498&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401605&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=413084&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1657,,,,,,,,,,,,,,,,,,,,Color,Toffee,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75538_75532,Black,,,,,,,,S,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75538_75533,Black,,,,,,,,M,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75538_75534,Black,,,,,,,,L,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75538_75535,Black,,,,,,,,XL,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75538_75536,Black,,,,,,,,XXL,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75538_75537,Black,,,,,,,,3XL,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75539_75532,Navy Blue,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75539_75533,Navy Blue,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75539_75534,Navy Blue,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75539_75535,Navy Blue,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75539_75536,Navy Blue,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75539_75537,Navy Blue,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75540_75532,Toffee,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75540_75533,Toffee,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75540_75534,Toffee,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75540_75535,Toffee,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75540_75536,Toffee,,,,,,,,,,,,,
product_variation,1657,58.85,,,,,,,,,,,,,,,,,NS911_75540_75537,Toffee,,,,,,,,,,,,,
product,1658,87.9,Ecologische damestrui in merinoswol,"50 % biologisch katoen / 50 % verantwoorde RWS-merinoswol<br/>XS > XL<br/>Gauge 5.<br/>Comfortabel model met poffende mouwen.<br/>1 x 1 ribboord aan halsopening,<br/>mouwuiteinden en onderkant.<br/>« Fully Fashion » breisel.<br/>Gemiddeld gewicht in maat M : 635 g.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301468&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301468&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301477&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301473&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301478&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301472&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301471&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301469&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301470&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276617&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401591&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,1658,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75565_75560,Ivory,,,,,,,,XS,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75565_75561,Ivory,,,,,,,,S,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75565_75562,Ivory,,,,,,,,M,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75565_75563,Ivory,,,,,,,,L,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75565_75564,Ivory,,,,,,,,XL,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75566_75560,Navy Blue,,,,,,,,,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75566_75561,Navy Blue,,,,,,,,,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75566_75562,Navy Blue,,,,,,,,,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75566_75563,Navy Blue,,,,,,,,,,,,,
product_variation,1658,87.9,,,,,,,,,,,,,,,,,NS920_75566_75564,Navy Blue,,,,,,,,,,,,,
