type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_variation_option_Size,product_media_gallery_image_url_5,product_media_gallery_image_url_6
product_variation,2363,17.02,,,,,,,,,SC163CX_6814_6808,Sunflower,,,,,,,,,
product_variation,2363,15.38,,,,,,,,,SC163_6771_6767,White,,,,,,,,,
product_variation,2363,15.38,,,,,,,,,SC163_6771_6768,White,,,,,,,,,
product_variation,2363,15.38,,,,,,,,,SC163_6771_6769,White,,,,,,,,,
product_variation,2363,15.38,,,,,,,,,SC163_6771_6770,White,,,,,,,,,
product_variation,2363,15.38,,,,,,,,,SC163X_6824_6823,White,,,,,,,,,
product_variation,2363,19.04,,,,,,,,,SC163XX_21774_21771,White,,,,,,,,,
product_variation,2363,19.04,,,,,,,,,SC163XX_21774_70430,White,,,,,,,,,
product,2364,33.24,Premium Zip Neck Sweat (62-032-0),"(White - Heather Grey 260 g/m²). 70% katoen / 30% polyester. Opstaande kraag met rits en nektape in jersey. Verborgen rits. Raglanmouwen. Mouwuiteinden en onderkant in katoen/elasthan rib. Afwerking met dubbele stiksesl. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391118&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391118&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391117&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391119&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,2364,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,Dark Heather Grey,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,2364,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6834_6833,Black,,,,,,,S,,
product_variation,2364,33.24,,,,,,,,,SC165C_6834_6830,Black,,,,,,,M,,
product_variation,2364,33.24,,,,,,,,,SC165C_6834_6831,Black,,,,,,,L,,
product_variation,2364,33.24,,,,,,,,,SC165C_6834_6832,Black,,,,,,,XL,,
product_variation,2364,33.24,,,,,,,,,SC165C_6834_62510,Black,,,,,,,XXL,,
product_variation,2364,40.66,,,,,,,,,SC165CX_6838_82719,Black,,,,,,,3XL,,
product_variation,2364,40.66,,,,,,,,,SC165CX_6838_82720,Black,,,,,,,4XL,,
product_variation,2364,33.24,,,,,,,,,SC165C_49828_6833,Bottle Green,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_49828_6830,Bottle Green,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_49828_6831,Bottle Green,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_49828_6832,Bottle Green,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_49828_62510,Bottle Green,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_65065_6833,Dark Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_65065_6830,Dark Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_65065_6831,Dark Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_65065_6832,Dark Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_65065_62510,Dark Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6836_6833,Deep Navy,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6836_6830,Deep Navy,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6836_6831,Deep Navy,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6836_6832,Deep Navy,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6836_62510,Deep Navy,,,,,,,,,
product_variation,2364,40.66,,,,,,,,,SC165CX_6840_82719,Deep Navy,,,,,,,,,
product_variation,2364,40.66,,,,,,,,,SC165CX_6840_82720,Deep Navy,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6835_6833,Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6835_6830,Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6835_6831,Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6835_6832,Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_6835_62510,Heather Grey,,,,,,,,,
product_variation,2364,40.66,,,,,,,,,SC165CX_6839_82719,Heather Grey,,,,,,,,,
product_variation,2364,40.66,,,,,,,,,SC165CX_6839_82720,Heather Grey,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17936_6833,Red,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17936_6830,Red,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17936_6831,Red,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17936_6832,Red,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17936_62510,Red,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17935_6833,Royal Blue,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17935_6830,Royal Blue,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17935_6831,Royal Blue,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17935_6832,Royal Blue,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165C_17935_62510,Royal Blue,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165_6829_6828,White,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165_6829_6825,White,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165_6829_6826,White,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165_6829_6827,White,,,,,,,,,
product_variation,2364,33.24,,,,,,,,,SC165_6829_52722,White,,,,,,,,,
product,2365,9.2,Valueweight Long Sleeve T (61-038-0),"100% katoen (Heather grey: 97% katoen / 3% polyester). Ronde hals met katoen / Lycra® met dubbele stiksels en nektape. Tubulaire snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391116&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391116&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2365,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,Dark Heather Grey,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,Light Graphite,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,2365,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_6868_32914,Black,,,,,,,S,,
product_variation,2365,9.2,,,,,,,,,SC201C_6868_6867,Black,,,,,,,M,,
product_variation,2365,9.2,,,,,,,,,SC201C_6868_6865,Black,,,,,,,L,,
product_variation,2365,9.2,,,,,,,,,SC201C_6868_6866,Black,,,,,,,XL,,
product_variation,2365,9.2,,,,,,,,,SC201CX_6872_6871,Black,,,,,,,XXL,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58316_58313,Black,,,,,,,3XL,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58316_58314,Black,,,,,,,4XL,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58316_58315,Black,,,,,,,5XL,,
product_variation,2365,9.2,,,,,,,,,SC201C_58318_32914,Dark Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58318_6867,Dark Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58318_6865,Dark Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58318_6866,Dark Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201CX_58317_6871,Dark Heather Grey,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58319_58313,Dark Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_23212_32914,Deep Navy,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_23212_6867,Deep Navy,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_23212_6865,Deep Navy,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_23212_6866,Deep Navy,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201CX_6873_6871,Deep Navy,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58320_58313,Deep Navy,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_52729_32914,Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_52729_6867,Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_52729_6865,Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_52729_6866,Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201CX_52730_6871,Heather Grey,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58321_58313,Heather Grey,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58321_58314,Heather Grey,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58321_58315,Heather Grey,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58323_32914,Light Graphite,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58323_6867,Light Graphite,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58323_6865,Light Graphite,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_58323_6866,Light Graphite,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201CX_58324_6871,Light Graphite,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58322_58313,Light Graphite,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_6870_32914,Red,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_6870_6867,Red,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_6870_6865,Red,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_6870_6866,Red,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201CX_6874_6871,Red,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58325_58313,Red,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_51011_32914,Royal Blue,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_51011_6867,Royal Blue,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_51011_6865,Royal Blue,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201C_51011_6866,Royal Blue,,,,,,,,,
product_variation,2365,9.2,,,,,,,,,SC201CX_49831_6871,Royal Blue,,,,,,,,,
product_variation,2365,12.54,,,,,,,,,SC201CXX_58326_58313,Royal Blue,,,,,,,,,
product_variation,2365,7.56,,,,,,,,,SC201_6858_32912,White,,,,,,,,,
product_variation,2365,7.56,,,,,,,,,SC201_6858_6857,White,,,,,,,,,
product_variation,2365,7.56,,,,,,,,,SC201_6858_6855,White,,,,,,,,,
product_variation,2365,7.56,,,,,,,,,SC201_6858_6856,White,,,,,,,,,
product_variation,2365,7.56,,,,,,,,,SC201X_6876_6875,White,,,,,,,,,
product_variation,2365,10.26,,,,,,,,,SC201XX_59188_59185,White,,,,,,,,,
product_variation,2365,10.26,,,,,,,,,SC201XX_59188_59186,White,,,,,,,,,
product_variation,2365,10.26,,,,,,,,,SC201XX_59188_59187,White,,,,,,,,,
product,2366,5.86,Valueweight T (61-036-0),"100% katoen (Ash: 99% katoen / 1% polyester, Heather grey: 97% katoen / 3% polyester - andere Heather kleuren 50% katoen / 50% polyester). Ronde hals met katoen en Lycra® en nektape. Tubulaire snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391113&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391113&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391114&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391115&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,2366,,,,,,,,,,,,Color,Ash,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Classic Olive,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Dark Heather Grey,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Heather Burgundy,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Heather Purple,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Khaki beige,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Light Graphite,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Light Pink,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Retro Heather Green,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Retro Heather Royal,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Sunflower,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Vintage Heather Navy,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Vintage Heather Red,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_option,2366,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_52731_6925,Ash,,,,,,,S,,
product_variation,2366,5.86,,,,,,,,,SC221C_52731_6926,Ash,,,,,,,M,,
product_variation,2366,5.86,,,,,,,,,SC221C_52731_6927,Ash,,,,,,,L,,
product_variation,2366,5.86,,,,,,,,,SC221C_52731_6928,Ash,,,,,,,XL,,
product_variation,2366,5.86,,,,,,,,,SC221C_52731_6929,Ash,,,,,,,XXL,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59061_11997,Ash,,,,,,,3XL,,
product_variation,2366,5.86,,,,,,,,,SC221C_30865_6925,Azur Blue,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_30865_6926,Azur Blue,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_30865_6927,Azur Blue,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_30865_6928,Azur Blue,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_30865_6929,Azur Blue,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59062_11997,Azur Blue,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6930_6925,Black,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6930_6926,Black,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6930_6927,Black,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6930_6928,Black,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6930_6929,Black,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_11998_11997,Black,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_11998_43918,Black,,,,,,,4XL,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_11998_43919,Black,,,,,,,5XL,,
product_variation,2366,5.86,,,,,,,,,SC221C_6932_6925,Bottle Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6932_6926,Bottle Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6932_6927,Bottle Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6932_6928,Bottle Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6932_6929,Bottle Green,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59063_11997,Bottle Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6937_6925,Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6937_6926,Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6937_6927,Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6937_6928,Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6937_6929,Burgundy,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59064_11997,Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13688_6925,Chocolate,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13688_6926,Chocolate,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13688_6927,Chocolate,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13688_6928,Chocolate,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13688_6929,Chocolate,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59065_11997,Chocolate,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13687_6925,Classic Olive,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13687_6926,Classic Olive,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13687_6927,Classic Olive,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13687_6928,Classic Olive,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_13687_6929,Classic Olive,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59066_11997,Classic Olive,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_58328_6925,Dark Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_58328_6926,Dark Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_58328_6927,Dark Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_58328_6928,Dark Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_58328_6929,Dark Heather Grey,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_58329_11997,Dark Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49833_6925,Deep Navy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49833_6926,Deep Navy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49833_6927,Deep Navy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49833_6928,Deep Navy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49833_6929,Deep Navy,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59067_11997,Deep Navy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49834_6925,Fuchsia,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49834_6926,Fuchsia,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49834_6927,Fuchsia,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49834_6928,Fuchsia,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_49834_6929,Fuchsia,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59068_11997,Fuchsia,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62068_6925,Heather Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62068_6926,Heather Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62068_6927,Heather Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62068_6928,Heather Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62068_6929,Heather Burgundy,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_62069_11997,Heather Burgundy,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_52732_6925,Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_52732_6926,Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_52732_6927,Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_52732_6928,Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_52732_6929,Heather Grey,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_52733_11997,Heather Grey,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_52733_43918,Heather Grey,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_52733_43919,Heather Grey,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62071_6925,Heather Purple,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62071_6926,Heather Purple,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62071_6927,Heather Purple,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62071_6928,Heather Purple,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_62071_6929,Heather Purple,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_62070_11997,Heather Purple,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6940_6925,Kelly Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6940_6926,Kelly Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6940_6927,Kelly Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6940_6928,Kelly Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6940_6929,Kelly Green,,,,,,,,,
product_variation,2366,7.94,,,,,,,,,SC221CXX_59069_11997,Kelly Green,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6942_6925,Khaki beige,,,,,,,,,
product_variation,2366,5.86,,,,,,,,,SC221C_6942_6926,Khaki beige,,,,,,,,,
