type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77843_77838,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77843_77839,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77843_77840,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77843_77841,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77844_77837,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77844_77838,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77844_77839,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77844_77840,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77844_77841,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77845_77837,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77845_77838,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77845_77839,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77845_77840,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77845_77841,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77846_77837,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77846_77838,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77846_77839,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77846_77840,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77846_77841,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77847_77837,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77847_77838,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77847_77839,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77847_77840,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1457,42.32,,,,,,,,,NP0A4GDR_77847_77841,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product,1458,71.48,Polo Elbas,100% katoen. Polo korte mouwen. Ribboorden. Knooplijst. Zijsplitten. Gedrukt logo. Zolang de voorraad strekt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272785&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,NAPAPIJRI,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272785&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272789&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272787&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272786&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353982&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353981&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353978&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353977&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353980&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353979&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,1458,,,,,,,,,,,,,Color,Blu marine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Color,Blue fog,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Color,Bright white,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Color,Green depths,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Color,Red tomato,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1458,,,,,,,,,,,,,Color,Skydiver blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77831_77826,Blu marine,S,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77831_77827,Blu marine,M,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77831_77828,Blu marine,L,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77831_77829,Blu marine,XL,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77831_77830,Blu marine,XXL,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77832_77826,Blue fog,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77832_77827,Blue fog,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77832_77828,Blue fog,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77832_77829,Blue fog,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77832_77830,Blue fog,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77833_77826,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77833_77827,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77833_77828,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77833_77829,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77833_77830,Bright white,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77834_77826,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77834_77827,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77834_77828,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77834_77829,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77834_77830,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77835_77826,Red tomato,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77835_77827,Red tomato,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77835_77828,Red tomato,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77835_77829,Red tomato,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77835_77830,Red tomato,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77836_77826,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77836_77827,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77836_77828,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77836_77829,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1458,71.48,,,,,,,,,NP0A4GDL_77836_77830,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product,1459,106.52,Sweater met capuchon B-Box,80% katoen / 20% polyester. Sweater met capuchon. Kangoeroezak. Opschrift met Napapijri-logo aan de voorkant. Zolang de voorraad strekt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,NAPAPIJRI,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272762&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272761&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353993&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353994&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353996&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353997&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353995&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353991&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353992&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353990&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353999&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353989&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=354289&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=354290&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=354288&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,1459,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Color,Blu marine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Color,Green depths,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Color,Medium grey melange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Color,Skydiver blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1459,,,,,,,,,,,,,Color,White whisper,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77808_77802,BLACK,XS,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77808_77803,BLACK,S,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77808_77804,BLACK,M,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77808_77805,BLACK,L,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77808_77806,BLACK,XL,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77808_77807,BLACK,XXL,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77809_77802,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77809_77803,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77809_77804,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77809_77805,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77809_77806,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77809_77807,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77810_77802,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77810_77803,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77810_77804,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77810_77805,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77810_77806,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77810_77807,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77811_77802,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77811_77803,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77811_77804,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77811_77805,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77811_77806,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77811_77807,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77812_77802,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77812_77803,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77812_77804,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77812_77805,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77812_77806,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77812_77807,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77813_77802,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77813_77803,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77813_77804,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77813_77805,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77813_77806,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1459,106.52,,,,,,,,,NP0A4GBE_77813_77807,White whisper,,,,,,,,,,,,,,,,,,,,
product,1460,94.82,Sweater ronde hals B-Box,90% katoen / 10% polyester. Ronde hals. Opschrift met Napapijri-logo aan de voorkant. Zolang de voorraad strekt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272775&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,NAPAPIJRI,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272775&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272774&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272771&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272770&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=354004&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=354000&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=354007&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Color,Blu marine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Color,Green depths,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Color,Medium grey melange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Color,Skydiver blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1460,,,,,,,,,,,,,Color,White whisper,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77820_77814,BLACK,XS,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77820_77815,BLACK,S,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77820_77816,BLACK,M,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77820_77817,BLACK,L,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77820_77818,BLACK,XL,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77820_77819,BLACK,XXL,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77821_77814,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77821_77815,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77821_77816,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77821_77817,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77821_77818,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77821_77819,Blu marine,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77822_77814,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77822_77815,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77822_77816,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77822_77817,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77822_77818,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77822_77819,Green depths,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77823_77814,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77823_77815,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77823_77816,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77823_77817,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77823_77818,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77823_77819,Medium grey melange,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77824_77814,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77824_77815,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77824_77816,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77824_77817,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77824_77818,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77824_77819,Skydiver blue,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77825_77814,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77825_77815,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77825_77816,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77825_77817,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77825_77818,White whisper,,,,,,,,,,,,,,,,,,,,
product_variation,1460,94.82,,,,,,,,,NP0A4GBF_77825_77819,White whisper,,,,,,,,,,,,,,,,,,,,
product,1461,43.76,Pet F-Box,94% polyester / 6% katoen. 5 panelen. Sluiting met plastic gesp. Geborduurde verluchtingsgaatjes. Opschrift van het merk Napapijri aan de voorkant. Zolang de voorraad strekt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353987&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,NAPAPIJRI,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353987&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353988&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353985&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353986&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353983&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=353984&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,1461,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1461,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1461,,,,,,,,,,,,,Color,Blu marine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1461,,,,,,,,,,,,,Color,Sand prairie,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,1461,,,,,,,,,,,,,Color,Skydiver blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,1461,43.76,,,,,,,,,NP0A4GAZ_77798_77797,BLACK,One Size,,,,,,,,,,,,,,,,,,,
product_variation,1461,43.76,,,,,,,,,NP0A4GAZ_77799_77797,Blu marine,,,,,,,,,,,,,,,,,,,,
