type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_variation_option_Size,product_media_gallery_image_url_21,product_media_gallery_image_url_22
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59723_59717,Black,,,,,,,XS,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59723_59718,Black,,,,,,,S,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59723_59719,Black,,,,,,,M,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59723_59720,Black,,,,,,,L,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59723_59721,Black,,,,,,,XL,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59723_59722,Black,,,,,,,XXL,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59724_59717,Navy,,,,,,,,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59724_59718,Navy,,,,,,,,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59724_59719,Navy,,,,,,,,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59724_59720,Navy,,,,,,,,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59724_59721,Navy,,,,,,,,,
product_variation,712,89.76,,,,,,,,,,,,,,,,,,,,,,,,,K6129_59724_59722,Navy,,,,,,,,,
product,713,65.36,Omkeerbaar bomberjack,"100% polyamide. Binnenvoering 100% polyester. Contrasterende, gewatteerde voering 100% tafpolyester. Ritssluiting met omkeerbare schuiver. 2 omzoomde zakken met klep en drukknoop aan de voorkant. Opzetzak met rits en penzak op de linkermouw. 2x2 ribboord aan halsopening, mouwuiteinden en onderkant. Omkeerbare zijde (binnenzijde - oranje): 2 omzoomde zijzakken met drukknoop. 1 drukkersrits onderaan. Geen merklabel in de kraag, maar enkel een afneembaar en zelfklevend maatlabel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390365&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390365&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396420&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396422&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396424&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396426&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396425&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396423&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=396421&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,
product_option,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54983,Black / Orange,,,,,,,S,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54984,Black / Orange,,,,,,,M,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54985,Black / Orange,,,,,,,L,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54986,Black / Orange,,,,,,,XL,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54987,Black / Orange,,,,,,,XXL,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54988,Black / Orange,,,,,,,3XL,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54989,Black / Orange,,,,,,,4XL,,
product_variation,713,65.36,,,,,,,,,,,,,,,,,,,,,,,,,K613_54991_54990,Black / Orange,,,,,,,5XL,,
product,714,131.6,Heren blazer,"64% polyester / 34% viscose / 2% elasthan. Voering 100% tafpolyester. Jas met 2 knopen. 2 omzoomde zakken met klep aan de voorkant. 1 borstzakje. 2 binnenzakken met knoop en 1 gsm-zak. Mouwuiteinde met 4 knopen. 2 ruimtesplitten op de achterkant. 1 verborgen drukkersrits aan de linkerkant vooraan. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379022&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379022&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379023&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200114&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242151&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242154&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242150&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242156&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242157&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242148&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242147&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=242149&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379024&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Anthracite Heather,RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (44 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (46 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (48 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (50 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (52 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (54 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,56 NL (56 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,58 NL (58 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,60 NL (60 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,62 NL (62 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,64 NL (64 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,66 NL (66 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,68 NL (68 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,70 NL (70 FR),RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_69567,Anthracite Heather,,,,,,,44 NL (44 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54992,Anthracite Heather,,,,,,,46 NL (46 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54993,Anthracite Heather,,,,,,,48 NL (48 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54994,Anthracite Heather,,,,,,,50 NL (50 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54995,Anthracite Heather,,,,,,,52 NL (52 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54996,Anthracite Heather,,,,,,,54 NL (54 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54997,Anthracite Heather,,,,,,,56 NL (56 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54998,Anthracite Heather,,,,,,,58 NL (58 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55000_54999,Anthracite Heather,,,,,,,60 NL (60 FR),,
product_variation,714,144.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130X_59154_66532,Anthracite Heather,,,,,,,62 NL (62 FR),,
product_variation,714,144.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130X_59154_66533,Anthracite Heather,,,,,,,64 NL (64 FR),,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66535_66534,Anthracite Heather,,,,,,,66 NL (66 FR),,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66535_69568,Anthracite Heather,,,,,,,68 NL (68 FR),,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66535_69569,Anthracite Heather,,,,,,,70 NL (70 FR),,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_69567,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54992,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54993,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54994,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54995,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54996,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54997,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54998,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55001_54999,Black,,,,,,,,,
product_variation,714,144.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130X_59155_66532,Black,,,,,,,,,
product_variation,714,144.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130X_59155_66533,Black,,,,,,,,,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66536_66534,Black,,,,,,,,,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66536_69568,Black,,,,,,,,,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66536_69569,Black,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_69567,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54992,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54993,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54994,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54995,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54996,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54997,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54998,Navy,,,,,,,,,
product_variation,714,131.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130_55002_54999,Navy,,,,,,,,,
product_variation,714,144.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130X_59156_66532,Navy,,,,,,,,,
product_variation,714,144.6,,,,,,,,,,,,,,,,,,,,,,,,,K6130X_59156_66533,Navy,,,,,,,,,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66537_66534,Navy,,,,,,,,,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66537_69568,Navy,,,,,,,,,
product_variation,714,145,,,,,,,,,,,,,,,,,,,,,,,,,K6130XX_66537_69569,Navy,,,,,,,,,
product,715,102.46,Dames blazer,"64% polyester / 34% viscose / 2% elasthan. Voering 100% tafpolyester. Jas met 1 knoop. 2 omzoomde zakken aan de voorkant. 2 binnenzakken met knoop. Mouwuiteinde met 3 knopen. 1 ruimtesplit op de achterkant. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=455325&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455325&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455323&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455326&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455319&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455320&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455317&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455322&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455321&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200102&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455327&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Anthracite Heather,RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,30 NL (32 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,32 NL (34 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,34 NL (36 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 NL (38 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,38 NL (40 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,40 NL (42 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,42 NL (44 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (46 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (48 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (50 FR),RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_69570,Anthracite Heather,,,,,,,30 NL (32 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_59725,Anthracite Heather,,,,,,,32 NL (34 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_55003,Anthracite Heather,,,,,,,34 NL (36 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_55004,Anthracite Heather,,,,,,,36 NL (38 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_55005,Anthracite Heather,,,,,,,38 NL (40 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_55006,Anthracite Heather,,,,,,,40 NL (42 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_55007,Anthracite Heather,,,,,,,42 NL (44 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55009_55008,Anthracite Heather,,,,,,,44 NL (46 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131X_69573_69571,Anthracite Heather,,,,,,,46 NL (48 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131X_69573_69572,Anthracite Heather,,,,,,,48 NL (50 FR),,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_69570,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_59725,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_55003,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_55004,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_55005,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_55006,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_55007,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55010_55008,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131X_69574_69571,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131X_69574_69572,Black,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_69570,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_59725,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_55003,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_55004,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_55005,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_55006,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_55007,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131_55011_55008,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131X_69575_69571,Navy,,,,,,,,,
product_variation,715,102.46,,,,,,,,,,,,,,,,,,,,,,,,,K6131X_69575_69572,Navy,,,,,,,,,
product,716,116.94,Herenjas van tricot,"80% polyester / 18% katoen / 2% elasthan (Night navy heather) - 74% polyester / 24% viscose / 2% elasthan (Light grey heather). Interlock. Voering lichaam van polykatoen en mouwen van taffetas polyester. Jas met 2 knopen. Aan de voorkant 2 omzoomde zakken met klep en een borstzak. 2 binnenzakken met knoop en een gsm-zak. Contrasterende bies aan de binnenkant vooraan. Mouwuiteinde met 4 knopen, waarvan 1 met contrasterend knoopsgat. 2 ruimtesplitten op de achterkant. 1 blinde drukkersrits binnenin aan de voorkant links.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=456265&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456265&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456262&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456267&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456266&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456259&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456257&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456261&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456258&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light grey heather,RADIOBUTTONS,TRUE,,,,,
product_option,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (46 FR),RADIOBUTTONS,TRUE,,,,,
product_option,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (48 FR),RADIOBUTTONS,TRUE,,,,,
product_option,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (50 FR),RADIOBUTTONS,TRUE,,,,,
product_option,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (52 FR),RADIOBUTTONS,TRUE,,,,,
product_option,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (54 FR),RADIOBUTTONS,TRUE,,,,,
