type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23
product_variation,0aGg3WkKKKgNnPcK,,,,,,,,,,,,,,,,,,K209_53217_53202,19.96,White,S,,,,,,,,,,,,,,,,
product_variation,0aGg3WkKKKgNnPcK,,,,,,,,,,,,,,,,,,K209_53217_53203,19.96,White,M,,,,,,,,,,,,,,,,
product_variation,0aGg3WkKKKgNnPcK,,,,,,,,,,,,,,,,,,K209_53217_53204,19.96,White,L,,,,,,,,,,,,,,,,
product_variation,0aGg3WkKKKgNnPcK,,,,,,,,,,,,,,,,,,K209_53217_53205,19.96,White,XL,,,,,,,,,,,,,,,,
product_variation,0aGg3WkKKKgNnPcK,,,,,,,,,,,,,,,,,,K209_53217_53206,19.96,White,XXL,,,,,,,,,,,,,,,,
product_variation,0aGg3WkKKKgNnPcK,,,,,,,,,,,,,,,,,,K209_53217_53207,19.96,White,3XL,,,,,,,,,,,,,,,,
product,9tRJeA7mDQvNszu5,BIO piqué damespolo korte mouwen,"Effen kleuren : 100% katoen. Kleur Wine Heather, Ocean Blue Heather and French Navy Heather : 80% katoen / 20% polyester ; Grey Heather : 70%  katoen / 30% viscose. Alle kleuren zijn gemaakt van biologisch katoen. Getailleerde snit. Kraag en mouwuiteinden in 1x1 ribboord. Knooplijst met 4 toon-op-toon knopen. Afwerking met visgraatmotief op de binnenzijde van de kraag en aan de zijsplitten. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=251485&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251485&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251481&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251479&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251480&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251487&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251486&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251492&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251494&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251493&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251495&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251496&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251484&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251483&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251482&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408024&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408023&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Cream,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Mossy Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53231_53223,21.2,Black,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53231_53221,21.2,Black,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53231_53220,21.2,Black,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53231_53219,21.2,Black,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53231_53222,21.2,Black,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53231_53224,21.2,Black,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53232_53223,21.2,Cream,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53232_53221,21.2,Cream,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53232_53220,21.2,Cream,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53232_53219,21.2,Cream,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53232_53222,21.2,Cream,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53232_53224,21.2,Cream,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53235_53223,21.2,Mossy Green,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53235_53221,21.2,Mossy Green,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53235_53220,21.2,Mossy Green,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53235_53219,21.2,Mossy Green,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53235_53222,21.2,Mossy Green,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53235_53224,21.2,Mossy Green,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53236_53223,21.2,Navy,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53236_53221,21.2,Navy,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53236_53220,21.2,Navy,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53236_53219,21.2,Navy,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53236_53222,21.2,Navy,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53236_53224,21.2,Navy,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53238_53223,21.2,Red,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53238_53221,21.2,Red,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53238_53220,21.2,Red,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53238_53219,21.2,Red,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53238_53222,21.2,Red,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53238_53224,21.2,Red,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_76594_53223,21.2,Sage,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_76594_53221,21.2,Sage,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_76594_53220,21.2,Sage,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_76594_53219,21.2,Sage,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_76594_53222,21.2,Sage,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_76594_53224,21.2,Sage,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53239_53223,21.2,Storm Grey,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53239_53221,21.2,Storm Grey,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53239_53220,21.2,Storm Grey,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53239_53219,21.2,Storm Grey,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53239_53222,21.2,Storm Grey,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210C_53239_53224,21.2,Storm Grey,XXL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210_53240_53225,19.96,White,XS,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210_53240_53226,19.96,White,S,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210_53240_53227,19.96,White,M,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210_53240_53228,19.96,White,L,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210_53240_53229,19.96,White,XL,,,,,,,,,,,,,,,,
product_variation,9tRJeA7mDQvNszu5,,,,,,,,,,,,,,,,,,K210_53240_53230,19.96,White,XXL,,,,,,,,,,,,,,,,
product,5btLOPgKcY7k88EH,Rugbypolo,"100% voorgekrompen gekamd jerseykatoen. Kraag in contrasterend wit twillkatoen (behalve de kleuren Red en Dark Grey, die een zwarte kraag hebben). Lijst met 3 knopen. Mouwuiteinden in 1x1 ribboord. Afwerking met visgraatmotief op de binnenzijde van de kraag en aan de zijsplitten.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=241772&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241772&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241765&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241771&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241766&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241764&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241769&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241768&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241770&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241767&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408021&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408022&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Color,Light Grey / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,5btLOPgKcY7k88EH,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
