type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,K6150_59766_59760,74.66,Navy,S,,,,,,,,,,,,,,,,
product_variation,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,K6150_59766_59761,74.66,Navy,M,,,,,,,,,,,,,,,,
product_variation,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,K6150_59766_59762,74.66,Navy,L,,,,,,,,,,,,,,,,
product_variation,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,K6150_59766_59763,74.66,Navy,XL,,,,,,,,,,,,,,,,
product_variation,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,K6150_59766_59764,74.66,Navy,XXL,,,,,,,,,,,,,,,,
product_variation,FipeUoPrfrfh38w8,,,,,,,,,,,,,,,,,,,,,,,,,K6150_59766_59765,74.66,Navy,3XL,,,,,,,,,,,,,,,,
product,jc0keYBc7FKwQnWS,Windbreaker,"100% polyester. Capuchon in de kraag met klittenbands. 2 voorzakken met rits. Aanrijgkoord aan de onderkant. Elastische mouwuiteinden. Opvouwbaar in eigen binnenzak door middel van K-WAY® systeem. Toon op toon ritssluiting. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379263&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379263&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379271&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379272&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379270&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379267&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379265&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379262&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379258&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379260&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379259&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379414&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379257&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379273&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379415&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379261&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379264&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379266&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379268&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379269&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_48612,17.14,Black,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_38888,17.14,Black,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_38890,17.14,Black,M,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_38891,17.14,Black,L,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_38892,17.14,Black,XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_38893,17.14,Black,XXL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38896_38894,17.14,Black,3XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_48612,17.14,Forest Green,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_38888,17.14,Forest Green,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_38890,17.14,Forest Green,M,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_38891,17.14,Forest Green,L,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_38892,17.14,Forest Green,XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_38893,17.14,Forest Green,XXL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42848_38894,17.14,Forest Green,3XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_48612,17.14,Light Royal Blue,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_38888,17.14,Light Royal Blue,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_38890,17.14,Light Royal Blue,M,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_38891,17.14,Light Royal Blue,L,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_38892,17.14,Light Royal Blue,XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_38893,17.14,Light Royal Blue,XXL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42849_38894,17.14,Light Royal Blue,3XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_48612,17.14,Lime,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_38888,17.14,Lime,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_38890,17.14,Lime,M,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_38891,17.14,Lime,L,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_38892,17.14,Lime,XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_38893,17.14,Lime,XXL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_48613_38894,17.14,Lime,3XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_48612,17.14,Navy,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_38888,17.14,Navy,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_38890,17.14,Navy,M,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_38891,17.14,Navy,L,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_38892,17.14,Navy,XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_38893,17.14,Navy,XXL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38889_38894,17.14,Navy,3XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_48612,17.14,Orange,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_38888,17.14,Orange,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_38890,17.14,Orange,M,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_38891,17.14,Orange,L,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_38892,17.14,Orange,XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_38893,17.14,Orange,XXL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_42850_38894,17.14,Orange,3XL,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38897_48612,17.14,Red,XS,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38897_38888,17.14,Red,S,,,,,,,,,,,,,,,,
product_variation,jc0keYBc7FKwQnWS,,,,,,,,,,,,,,,,,,,,,,,,,K616_38897_38890,17.14,Red,M,,,,,,,,,,,,,,,,
