type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product_variation,hDN5AnZVBHKU6tSW,,,,,,,,,,PW9999_77308_77303,28.36,Black,115 cm,,,,,,,,,,,,,,
product_variation,hDN5AnZVBHKU6tSW,,,,,,,,,,PW9999_77308_77304,28.36,Black,120 cm,,,,,,,,,,,,,,
product_variation,hDN5AnZVBHKU6tSW,,,,,,,,,,PW9999_77308_77305,28.36,Black,125 cm,,,,,,,,,,,,,,
product_variation,hDN5AnZVBHKU6tSW,,,,,,,,,,PW9999_77308_77306,28.36,Black,130 cm,,,,,,,,,,,,,,
product_variation,hDN5AnZVBHKU6tSW,,,,,,,,,,PW9999_77308_77307,28.36,Black,135 cm,,,,,,,,,,,,,,
product,Vx1oXA8233pdF0AT,Ecologische contrasterende schort  Barley,65% polyester / 35% katoen. Gerecycleerd polyester gemaakt van post-consumer plastic en duurzaam ontwikkeld katoen. Ringetjes en klinknagels. Contrasterende stiksels. Zijzakken en middenzak met rits. Verstelbare gesp in antiek messing op het halsriempje.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267987&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267987&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267986&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267975&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391757&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Color,Black / Charcoal,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Color,Green Olive / Chestnut,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Color,Khaki / Brown,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Color,Navy / Camel,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,Vx1oXA8233pdF0AT,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,Vx1oXA8233pdF0AT,,,,,,,,,,PR121_77422_77421,21.22,Black / Charcoal,One Size,,,,,,,,,,,,,,
product_variation,Vx1oXA8233pdF0AT,,,,,,,,,,PR121_77423_77421,21.22,Green Olive / Chestnut,One Size,,,,,,,,,,,,,,
product_variation,Vx1oXA8233pdF0AT,,,,,,,,,,PR121_77424_77421,21.22,Khaki / Brown,One Size,,,,,,,,,,,,,,
product_variation,Vx1oXA8233pdF0AT,,,,,,,,,,PR121_77425_77421,21.22,Navy / Camel,One Size,,,,,,,,,,,,,,
product,sPL1XB9DXXUDT8Ii,Ecologische schort  Regenerate,"Natural Denim: 44% gerecycleerd katoen, 37%<br/>gerecycleerd polyester, 19% gerecycleerd viscose.<br/>Grey Denim: 55% gerecycleerd katoen, 36% gerecycleerd polyester, 9% gerecycleerd viscose.<br/>Black Denim: 53% gerecycleerd katoen, 41% gerecycleerd polyester, 6% gerecycleerd viscose.<br/>Indigo Denim: 58% gerecycleerd katoen, 36% gerecycleerd polyester, 6% gerecycleerd viscose. Gerecycleerd katoen, gerecycleerd polyester, vezelmix gemaakt van gerecycleerd denim. Schuine zijzakken met contrasterende boord. Geknoopte en verstelbare halsriem. Contrasterende stiksels. Verstelbare gesp in antiek messing op de halsriem.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=267984&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267984&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267988&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267985&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267983&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Color,Black Denim,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Color,Grey Denim,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Color,Indigo Denim,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,sPL1XB9DXXUDT8Ii,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,sPL1XB9DXXUDT8Ii,,,,,,,,,,PR122_77427_77426,33.82,Black Denim,One Size,,,,,,,,,,,,,,
product_variation,sPL1XB9DXXUDT8Ii,,,,,,,,,,PR122_77428_77426,33.82,Grey Denim,One Size,,,,,,,,,,,,,,
product_variation,sPL1XB9DXXUDT8Ii,,,,,,,,,,PR122_77429_77426,33.82,Indigo Denim,One Size,,,,,,,,,,,,,,
product_variation,sPL1XB9DXXUDT8Ii,,,,,,,,,,PR122_77430_77426,33.82,Natural,One Size,,,,,,,,,,,,,,
product,iQGcYxIeNMmIfjKP,Ecologisch heren-T-shirt ‘Comis’ met knoopjeshals,60% katoen / 40% polyester. Duurzaam ontwikkeld katoen en gerecycleerd polyester van post-consumer plastic. T-shirt met korte mouwen. Ronde hals met knooplijst. Voelt zacht aan.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267982&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Premier,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267982&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267981&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268101&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268105&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268106&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Color,Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Color,Navy Marl,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,iQGcYxIeNMmIfjKP,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77431,13.2,Black,XS,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77432,13.2,Black,S,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77433,13.2,Black,M,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77434,13.2,Black,L,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77435,13.2,Black,XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77436,13.2,Black,XXL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77438_77437,13.2,Black,3XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77431,13.2,Grey Marl,XS,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77432,13.2,Grey Marl,S,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77433,13.2,Grey Marl,M,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77434,13.2,Grey Marl,L,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77435,13.2,Grey Marl,XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77436,13.2,Grey Marl,XXL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77439_77437,13.2,Grey Marl,3XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77431,13.2,Navy Marl,XS,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77432,13.2,Navy Marl,S,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77433,13.2,Navy Marl,M,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77434,13.2,Navy Marl,L,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77435,13.2,Navy Marl,XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77436,13.2,Navy Marl,XXL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77440_77437,13.2,Navy Marl,3XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77431,13.2,White,XS,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77432,13.2,White,S,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77433,13.2,White,M,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77434,13.2,White,L,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77435,13.2,White,XL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77436,13.2,White,XXL,,,,,,,,,,,,,,
product_variation,iQGcYxIeNMmIfjKP,,,,,,,,,,PR219_77441_77437,13.2,White,3XL,,,,,,,,,,,,,,
product,kJr2PfVMFB1jM9Dl,Ecologisch dames-T-shirt ‘Comis’ met knoopjeshals,60% katoen / 40% polyester. Duurzaam ontwikkeld katoen en gerecycleerd polyester van post-consumer plastic. T-shirt met korte mouwen. Ronde hals met knooplijst. Voelt zacht aan.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267977&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Premier,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267977&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267976&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268107&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268109&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268108&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Color,Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Color,Navy Marl,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,kJr2PfVMFB1jM9Dl,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77442,13.2,Black,XS,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77443,13.2,Black,S,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77444,13.2,Black,M,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77445,13.2,Black,L,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77446,13.2,Black,XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77447,13.2,Black,XXL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77449_77448,13.2,Black,3XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77442,13.2,Grey Marl,XS,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77443,13.2,Grey Marl,S,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77444,13.2,Grey Marl,M,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77445,13.2,Grey Marl,L,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77446,13.2,Grey Marl,XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77447,13.2,Grey Marl,XXL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77450_77448,13.2,Grey Marl,3XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77442,13.2,Navy Marl,XS,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77443,13.2,Navy Marl,S,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77444,13.2,Navy Marl,M,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77445,13.2,Navy Marl,L,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77446,13.2,Navy Marl,XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77447,13.2,Navy Marl,XXL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77451_77448,13.2,Navy Marl,3XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77442,13.2,White,XS,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77443,13.2,White,S,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77444,13.2,White,M,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77445,13.2,White,L,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77446,13.2,White,XL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77447,13.2,White,XXL,,,,,,,,,,,,,,
product_variation,kJr2PfVMFB1jM9Dl,,,,,,,,,,PR319_77452_77448,13.2,White,3XL,,,,,,,,,,,,,,
product,3IM2oTVOqFiYFGnu,Classic Stripe Bib Apron,100% katoen. Verticaal gestreept schort. Linten in dezelfde stof. Breedte: 72 cm. Lengte vanaf de taille 71 cm. Totale lengte 101 cm. Linten 90 cm lang.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70199&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70199&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70196&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,3IM2oTVOqFiYFGnu,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,3IM2oTVOqFiYFGnu,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,3IM2oTVOqFiYFGnu,,,,,,,,,,PR110_47616_10362,19.18,Black / White,One Size,,,,,,,,,,,,,,
product,V1q1IZ2TUl58lTuG,Fairtrade Apron With Pocket,100% fair trade katoen twill. Met voorzak en verstelbare gesp aan de hals.  Linten in hetzelfde materiaal. Afmetingen: 84cm lang en 60cm breed. Huiselijk reinigen tot 40°C,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268725&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268725&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268724&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,V1q1IZ2TUl58lTuG,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,V1q1IZ2TUl58lTuG,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,V1q1IZ2TUl58lTuG,,,,,,,,,,PR112_21149_21148,22.9,Black,One Size,,,,,,,,,,,,,,
